,titles,category
0,이니스프리 올리브 리얼 클렌징티슈   매,Makeup
1,블레파졸       부직포   매 아이 리무버 리드 클리너 눈꺼풀 세정제 청결제 클렌징,Makeup
2,케라시스 체리 블라썸 퍼퓸 샴푸       ,Makeup
3,이니스프리 인텐시브 롱래스팅 선스크린 이엑스             ,Makeup
4,메디큐브 슈퍼 시카 패드   매,Makeup
5,    바이탈 골든 콜라겐  종 세트,Makeup
6,더페이스샵 디자이닝 아이브로우 펜슬     ,Makeup
7,설화수 자음수         자음 유액         윤조 에센스     ,Makeup
8,라네즈 립 슬리핑 마스크 자몽    ,Makeup
9,루나 롱래스팅 컨실 픽싱 쿠션             ,Makeup
10,빌리프 더 트루 크림 모이스처라이징 밤     ,Makeup
11,설화수 탄력  종 기획 세트 자음수 자음유액 탄력크림 기초 스킨 로션 화장품 설명절 선물,Makeup
12, 베스트셀러  피에이치하비 프라이머 선밤 모공프라이머 촉촉한 자외선차단,Makeup
13, 본사최신제품 인셀덤 화장품 부스터 세럼  종 세트 더마톨로지 퍼스트패키지   ,Makeup
14,    핑크 아우라 쿠션 에스에이 시즌             ,Makeup
15,바이오티크 바질앤파슬리 비누     인도 천연 비누 저자극 보습 클렌징폼 본사 수입,Makeup
16,    롤러 홈케어 더마 마이크로니들 셀프 일반     ,Makeup
17,클리오 킬커버 더 뉴 파운웨어 팩트 쿠션  본품 리필  화장품 선물 세트 당일출고,Makeup
18,엘루자이 콜라겐 링클밤 스틱 주름개선 미백       개,Makeup
19,히스테모 울트라 스칼프케어 샴푸       ,Makeup
20,      모레모 케라틴 헤어 컬러 셀프 손상적은 염색약,Makeup
21,메디힐 마데카소사이드 에센셜 마스크     ,Makeup
22,엘루자이     골드 콜라겐 기초  종  세트  총  종 ,Makeup
23,쓰리세븐     손톱깎이세트        ,Makeup
24,싸이닉 퍼스트 트리트먼트 에센스      ,Makeup
