,titles,category
0,여자 일자핏 트레이닝팬츠 벨벳 기모 겨울 코듀로이 키작녀 밴딩 롱팬츠 키큰녀      ,Fasion
1,     쥬크 텍스터 블록 탑 레이어드 블라우스           ,Fasion
2,아워플레이스      퍼 부츠  종,Fasion
3,판도라  비비안 편한 노와이어 브라 면 누디 레이스 브라탑 브라렛 시원한 여름브라 인견,Fasion
4,일회용팬티 생리 위생 휴대용속옷 순면     팬티   매,Fasion
5,    국립공원공단 달콩이 가방걸이,Fasion
6,       여성 코듀로이 조거 스웨트팬츠           ,Fasion
7,구김없는 블라우스 링클프리 오버핏셔츠,Fasion
8,비너스 기능성 보정브라 큰가슴 처진가슴 등군살정리 빅사이즈  컵 컵 컵 컵 컵 컵 둘레  ,Fasion
9,홈쇼핑인기 마예도르 코코 레이디 자켓,Fasion
10,쉬즈미스 덕다운 패딩 조끼            ,Fasion
11,에잇세컨즈 사이드커브드 롱 와이드 데님 팬츠           ,Fasion
12,여자 조거팬츠 코듀로이 벨벳 키작녀 카고  부 슬림 밴딩 기모 겨울바지   번,Fasion
13,      블린 레이스팬티           ,Fasion
14,셀린느 클래식 트리오페백 카프스킨탠                             ,Fasion
15,캘빈클라인    여성 브라렛 팬티 세트       ,Fasion
16,잔스포츠 하프파인트 슈퍼브레이크 백팩 학교가방 등산 책가방,Fasion
17,로엠       와이드 데님 기모           ,Fasion
18, 비비안 슬림핏                                브라팬티 패키지,Fasion
19,겨울 여성 골덴 기모 바지 보온 패딩 융 밍크,Fasion
20,숲      후드퍼 벨티드 구스 다운 롱점퍼        ,Fasion
21,리스트 울 블렌드 부클 니트               ,Fasion
22,지오다노 여     메리노울 스웨터                ,Fasion
23,쉬즈미스 코듀로이 밴딩 와이드 팬츠,Fasion
24,히트텍 여성내복 히트택 여성 내의 발열 기모 비비안 하이스토어,Fasion
