,titles,category
0,프레시안 비건 세럼 립 틴트   ,Makeup
1,피지오겔 레드 수딩    로션      ,Makeup
2,한율 빨간쌀 보습탄력 크림     ,Makeup
3,메디올 두피 청정 샴푸      ,Makeup
4,밀본 올디브 크리스탈    ,Makeup
5,가히 링클 바운스 콜라겐 미스트앰플      ,Makeup
6,토니모리 원더 세라마이드 모찌 토너      ,Makeup
7,바이오더마 세비엄     클렌징 워터       지성 ,Makeup
8,메르헨트 퍼퓸 핸드크림       종 혼합구성 향기좋은 고보습 핸드로션 향수 미니 향좋은,Makeup
9,메이크업포에버     프레스드 파우더 미니   ,Makeup
10,바비브라운 롱웨어 워터프루프 라이너      ,Makeup
11,시세이도 리바이탈에센스 스킨 글로우 파운데이션            ,Makeup
12,뉴트로지나 바디로션 릴렉싱 라벤더향      ,Makeup
13,니베아 데오드란트 쿨킥 스프레이      ,Makeup
14,바세린 립테라피 스틱      오리지널  개,Makeup
15,로레알프로페셔널 세리엑스퍼트 비타미노 컬러 염색 모발용 샴푸       ,Makeup
16,오프온 향좋은 고보습 바디로션 모공각화증 등드름 악건성 남자 여자 끈적임없는 겨울 보습제,Makeup
17,에이지투웨니스 에센스 커버 팩트 오로라 골드            ,Makeup
18,맥 아이섀도우 매트     ,Makeup
19,로렌코스 프로페셔널 두피 마사지 샴푸브러쉬,Makeup
20,오즈네일 고발색 고광택 샤인무드 비건 매니큐어 폴리쉬   종 마호가니팀버,Makeup
21,앙방 맥주효모 탈모완화 샴푸      ,Makeup
22,웨이크메이크 스파츌라 와이드 파운데이션 브러시,Makeup
23,힌스 뉴 뎁스 아이섀도우   ,Makeup
24,자생크림     레티놀 시카     피부과 재생 레이저후 점뺀후 관리 발효,Makeup
