,titles,category
0,강원   하이원 리조트   밸리콘도 스탠다드 온돌    ,Trip
1,강원   인터컨티넨탈 알펜시아 평창   스탠다드 트윈 얼리버드 취소불가 ,Trip
2,중국유심 현지번호 제공     필요없는 연장가능 유심칩 통화 인천 김해공항 심카드,Trip
3,푸꾸옥 자유여행  박 일 소나가비치리조트앤푸꾸옥 비엣젯 항공 새벽인천출발,Trip
4,경기   곤지암리조트   로얄 콘도형 취사형              ,Trip
5,푸꾸옥 자유여행  박 일 소나가비치리조트앤푸꾸옥 대한항공 오후인천출발,Trip
6,초등한국사 초등역사체험 전쟁기념관  회차 어린이체험,Trip
7,다유 다자이후 유후인  일본 후쿠오카  일 버스투어 현지 유투어버스 대형버스 최소출발 명,Trip
8,제주   서머셋 제주신화월드   패밀리 스위트 온돌,Trip
9,빌리      우도전기차 스쿠터 전기 자전거 바이크 렌트 대여 사이드카 토끼차 예약,Trip
10,  시즌 종일권  경주월드  월 파크이용권     까지  스노우파크 오픈,Trip
11,파타야 알카자쇼      좌석 입장권    당일 예약 가능,Trip
12,일본 크루즈여행 후쿠오카  박 일 부산 출발 알뜰여행,Trip
13,부산   호텔 농심   하이디럭스 더블 허심청 온천권  매 제공 ,Trip
14,  년  월  일 출발 롯데관광 코스타세레나크루즈 한국 일본여행,Trip
15,부산   호텔 호메르스 광안리   프리미엄 오션 더블 조식  인     ,Trip
16,부산   호텔 호메르스 광안리   패밀리 시티 더블 조식  인     ,Trip
17,사가 자유여행  박 일 아파호텔 사가에키 미나미구치 티웨이항공 오전인천출발,Trip
18,그리스터키  박  일 패키지 여행   일 홈쇼핑여행,Trip
19,중국유심칩  일  일   일 상해 유심 현지번호 발급 알리페이     우회 없이 당일공항,Trip
20,서울   신라스테이 역삼    조식   패키지  체크인 시 배정,Trip
21,서울   신라스테이 마포                       체크인 시 배정,Trip
22,경기   양평 블룸비스타   쥬쥬존 시크릿 쥬쥬 스위트           ,Trip
23,강원   속초 씨크루즈호텔   스탠다드 트윈                  하프오션뷰 ,Trip
24,경기   신라스테이 동탄    오히려 좋아     체크인시 배정,Trip
