,titles,category
0,아이폰    프로   아이폰    프로     링케 프로텍터 강화유리 카메라 보호필름  매,Digital
1,솔츠 갤럭시  플립  외부 내부 힌지 세트 지문방지 액정보호필름  매,Digital
2,정품 삼성 갤럭시     울트라 필름  매 액정보호,Digital
3,      에어태그  개 팩          ,Digital
4, 소비코   국내정품  마샬 마이너  블루투스 이어폰          ,Digital
5,아이케이멀티미디어                    ,Digital
6,아이코      ,Digital
7,    언차티드 레거시 오브 시브즈 컬렉션 새상품 당일출고,Digital
8,카드 도어 범퍼 케이스 갤럭시노트               갤럭시       울트라 플러스         아이폰   프로 맥스,Digital
9,   시자동발송     윈도우  용 마인크래프트 자바에디션  코드발송    ,Digital
10,로랜텍 갤럭시    플러스 카메라필름 풀커버 빛번짐 렌즈 강화유리  매,Digital
11,    갤럭시       패스파인더 범퍼 케이스,Digital
12,주파집 갤럭시     실리콘 정품 케이스,Digital
13,삼성충전기 정품           타입 핸드폰고속충전기    ,Digital
14,아이폰    케이스 아이폰    아이폰  아이폰  선샤인 마그네틱 풀커버,Digital
15,소니 플레이스테이션 라챗 앤 클랭크 리프트 어파트      ,Digital
16,리버네트워크 넥시 접이식 거치대,Digital
17,           ,Digital
18,    플레이스테이션  신형 슬림 플스   서비스게임  장 중고,Digital
19,나하로 갤럭시    울트라 맥세이프 아머 하이브리드 케이스,Digital
20,바세린 에어팟 프로 프로  케이스  타입호환,Digital
21, 클리어 팝핑톡  투명     튼튼한 스마트톡 만들기 재료 부자재 폰그립 톡자재,Digital
22, 호환  커세어 이어패드 헤드폰 헤드셋커버 헤드셋 쿠션 보이드 프로 엘리트 귀 커버,Digital
23,이스터어쿠스틱 헬리       개  마법의고무고무  방진패드 스피커 받침대 진동,Digital
24,스마텍        ,Digital
