,titles,category
0,브리엘 카라 데님 원피스  종,Fasion
1,자체제작 로젠하임 릴렉스드 플레어 트라우저,Fasion
2,폴햄 여성 플리스 하프집업 래글런 맨투맨           ,Fasion
3,미쏘       라운드넥 날개사 가디건           ,Fasion
4,지베르니 여성 롱 패딩,Fasion
5,시슬리 버디 헤링본 더블 숏 코트             ,Fasion
6,로엠 구스 롱다운           ,Fasion
7,       니트패치구스 다운         ,Fasion
8,         경량 어니언 퀼팅 크루넥 자켓       ,Fasion
9,보브 구스다운 양모 카라 점퍼           ,Fasion
10,나인 케이블 진주 니트 원피스                ,Fasion
11,비너스 브라 여성 노와이어 브래지어 편한 심리스 인견,Fasion
12,    보아퍼 데일리 패딩         ,Fasion
13,비너스 솔브 브이핏 잘 잡아주는 스포츠브라  컵                ,Fasion
14,비지트인뉴욕      리버시블 에코퍼 자켓,Fasion
15,     자라 여성 하운드 체크 아가일 숄더 쇼퍼 토트백 기저귀 대용량 데일리백,Fasion
16,모르간      원        뉴 코듀로이 재킷       ,Fasion
17,씨씨콜렉트   콜렉트 폭스퍼 더블 벨티드 다운 점퍼           ,Fasion
18,보브    겨울 리브드 가디건 새틴 원피스           ,Fasion
19,여성 니트 투피스 부드러운 브이넥 루즈핏 니트 투피스 바지 세트 셋업 가을,Fasion
20,코데즈컴바인 넥볼륨 다운              ,Fasion
21,후드 수납력 좋은 가벼운 여성 백팩 키플링원단 백팩 기본 방수 노트북 여대생 학생 가방,Fasion
22,여성 정장원피스 더블 자켓 트렌치 슬림 명품 디자인 빅사이즈 신부예복 돌잔치 무드원피스,Fasion
23,리스트 패치 포켓 더블 핸드메이드 코트            ,Fasion
24,게스 기모 여성  톤 와이드         ,Fasion
