,titles,category
0,베네통 핀턱 코듀로이 팬츠          ,Fasion
1,쉬즈미스 폭스퍼 벨티드 구스다운 점퍼            ,Fasion
2,비비안 로즈버드     스킨 앤 누디 노와이어 브라팬티 세트  종,Fasion
3,지스튜디오 뉴자카드 사브리나팬츠,Fasion
4,잇미샤 볼륨 슬리브 에코퍼 자켓           ,Fasion
5,     쏘울 핸드메이드 캐시미어 울 트렌치 롱코트       ,Fasion
6,에잇세컨즈           탑스티치 세미와이드핏 데님 팬츠           ,Fasion
7,리스트 트위드 버튼 크롭 재킷                       ,Fasion
8,기모슬랙스  부슬랙스 키작녀바지 여성 통바지,Fasion
9,     쥬크 양면 에코레더 무스탕 자켓           ,Fasion
10,  콜렉트 씨씨콜렉트 히든 버튼 벨티드 코트           ,Fasion
11,여성 기모 맨투맨 후드 세미 크롭 반집업 자수 레터링 양기모 크롭티,Fasion
12,      레니 골지 레글런 터틀넥 니트 티셔츠,Fasion
13,키플링 백팩 등산가방 시티팩미니        ,Fasion
14,나이키 아디다스 여성 스포츠웨어 스포츠브라 운동복 브라탑 홈트레이닝 모음전,Fasion
15,얇은폴라티 반폴라티 텐셀목폴라 목티 반목,Fasion
16,지오다노 여성     에코레더 숏 푸파       ,Fasion
17,국산 체크 커플 잠옷 원피스 겨울 수면 파자마 홈웨어,Fasion
18,마담엘레강스 페이즐리 포인트 퀼팅 에코퍼 코트         ,Fasion
19,오네스타 도톰 기모 골덴 배기 밴딩 팬츠  컬러,Fasion
20,    보브 케이블 래글런 가디건           ,Fasion
21,베스띠벨리 핸드메이드벨티드롱코트          ,Fasion
22,메이크업 여성 여행용 대용량 정리함 보관 사각 수납 화장품 파우치,Fasion
23,베네통 폭스  후드 덕다운 패딩          ,Fasion
24,올리브 노카라 부클 트위드 자켓,Fasion
