,titles,category
0,신림   모텔 신림 서울 관악 ,Trip
1,대구   호텔 인터불고 엑스코   스탠다드 트윈,Trip
2,알뜰수학여행 초등학교 서울권역 인기  박 일 고등생 청와대 롯데월드 남산전망대 등,Trip
3,거제시 경상  거제시  거제 호텔 더포라스위츠,Trip
4,경북   문경     리조트   스위트 연박특가 ,Trip
5,경기   양평 블룸비스타   콩순이 디럭스 캐릭터룸            ,Trip
6,부산   파라다이스 호텔 부산    조식 얼리버드  본관시티더블,Trip
7,부산   신라스테이 해운대     인 조식  스탠다드 트윈 시티뷰,Trip
8,제주   신라스테이 제주    조식      디럭스 더블,Trip
9,제주   유탑유블레스호텔 제주함덕   디럭스 온돌 오션뷰 조식     ,Trip
10, 강원  용평 리조트 객실 스키리프트 주간권      인 패키지,Trip
11,마쓰야마 자유여행  박 일 오쿠도고 이치유노모리 제주항공 오후인천출발,Trip
12,마쓰야마 자유여행  박 일 오쿠도고 이치유노모리 제주항공 오후인천출발,Trip
13,세부 자유여행으로 즐기는 익스트림  남부투어 오슬롭 고래상어 캐녀닝 예약금,Trip
14,강원   롯데리조트 속초   패밀리 로티 로리 콘도  취사불가 ,Trip
15,다낭 자유여행  박 일 빈펄 남호이안 리조트   빌라 제주항공 저녁인천출발,Trip
16,베트남 다낭 호이안 공항 픽업 샌딩 한국인 전용 ,Trip
17,용평리조트 스키시즌 렌탈 스키장 리프트권 새장비 의류,Trip
18,마카오 베네시안 호텔 곤돌라 이용권,Trip
19,서울   신라스테이 역삼                     시 체크아웃  스탠다드 트윈,Trip
20,제주   라마다 프라자 제주    인조식     슈페리어 트윈 마운틴뷰,Trip
21,강원   강릉 세인트존스호텔   슈페리어 벙커트윈 노오션뷰,Trip
22,강원   평창 라마다호텔 스위트 바이 윈덤   디럭스 패밀리 트윈,Trip
23,인천   베스트웨스턴 프리미어 인천 에어포트   프리미어 더블,Trip
24,강원   평창 라마다호텔 스위트 바이 윈덤   디럭스 패밀리 트윈 반려견동반가능 ,Trip
