,titles,category
0,옴마품 상품명 특고당도 제주 한라봉      소과       ,Food
1,상품명 토마토 영양만점 토마토     대 중 소과,Food
2,공식 상품 이마트 상품명 파머스픽 부사사과 샤인머스캣 세트 사과 입 샤인 송이 총중량       선물하기 설 선물,Food
3,상품명 서귀포농원 싱싱한 한라봉 천혜향 레드향      선물용,Food
4,상품명 과수원길 사과 배 과일선물 제수용 사과 과 배 과총   ,Food
5,상품명 프리미엄 혼합과일 선물세트      사과  배    보자기 증정,Food
6,상품명 프리미엄 사과 선물세트           과   보자기 증정,Food
7,상품명 아삭아삭 청송사과 정품드세요         과 중과 햇부사 사과,Food
8,상품명 치밀한 매력 엔비사과 반품 환불불가 쥬스용    내외  혼합과 많은흠집 실중량 ,Food
9,상품명 밀양얼음골 사과선물세트 명절과일 선물용 고당도사과         과  명절선물 특별할인행사,Food
10,상품명 간편한 세척 사과          과 한입소과 가정용,Food
11,상품명 몬통 두리안팩            팩   먹기편하고 맛좋은 껍질깐 두리안,Food
12,상품명 제주 꿀범벅 특고당도 한라봉      대과   과 내외 ,Food
13,상품명 오롯제주 한라봉 천혜향 선물세트  한라봉 레드향 선물세트       선물가방,Food
14,       상품명 한라봉      내외    과내외 ,Food
15,상품명 율스키친 과일선물세트  사과 배 천혜향      보자기,Food
16,상품명 대저 짭짤이 토마토  사이즈       중과  단짠 맜있는 정품토마토,Food
17,상품명 제주 한라봉      내외    과 ,Food
18,상품명 제철과일 명절선물 제주 한라봉 선물세트     보자기 증정,Food
19,상품명 생 용과  개 용과    개       ,Food
20,상품명 농원직송 제주 고당도 하우스 귤 감귤     초특가 행사,Food
21,상품명 농원직송 제주 노지 햇 귤 감귤     최저가 행사,Food
22,상품명 거북농산  캘리포니아 자몽           과,Food
23,상품명 빨간 사과 햇 부사 사과 중과      과 내외 스마일배송,Food
24,상품명 제주 천혜향     가정용 선물용,Food
25,상품명 청송 경북 꿀덩어리 부사 햇 사과      최저가 행사중,Food
26,상품명 제주 고당도 타이벡 효돈 햇 감귤 귤     초특가 행사중,Food
27,상품명 당도높은 제주 황금향 달콤한과즙 제철 귤 명품 과일 가정용 선물용 한라봉 천혜향 레드향    ,Food
28,상품명 상주곶감대감 대봉곶감 반건시 실속세트        특대      입  맛있고 가격좋은 실속선물세트,Food
29,상품명 율스키친 실속 과일선물세트     배  사과   설선물,Food
30,상품명 나주배 설날 선물세트 신고배             과  보자기 증정,Food
31,옴마품 상품명 특고당도 제주 한라봉      대과     ,Food
32,상품명 블랙베리복분자         특품 슈퍼복분자 블랙베리메이플복분자 복분자,Food
33,상품명 고당도 제주 한라봉            과  벌크,Food
34,상품명 거북농산  아보카도   개 개당           개당          칠레산,Food
35,상품명 명품 사과 배 과일선물 명품 제수용 사과 배  총     ,Food
36,상품명 한라봉            과 선물세트,Food
37,상품명 율스키친   나주배 신고배 프리미엄           과  설선물,Food
38,상품명 사과 배 정성담은 명절 혼합 과일 선물세트      사과  배  ,Food
39,상품명 새코롬 레드향           과  선물세트  실중량 ,Food
40,상품명 머스크메론 고당도 메론    내    수 중소과,Food
41,상품명 메론 신선한 생과일 머스크 멜론    ,Food
42,상품명 달콤한 부사 사과 소과             과         이상,Food
43,상품명 애플망고  입 선물세트       내외 ,Food
44,상품명 스테비아 대추방울 토마토 망고향 스윗마토  레드      팩 블랙      팩 ,Food
45,상품명 애플망고  입선물세트  총     내외 브라질산,Food
46,상품명 청송 가정용 꿀덩이 햇 사과      최저가 행사중,Food
47,상품명 아삭하고 깊은맛의 가정용 부사 산사과 가정용       소과    과 ,Food
48,상품명 사과 배 과일선물세트 혼합 호 사과 배 혼합 선물세트        부직포가방  중포장,Food
49,상품명 제주 꿀범벅 특고당도 한라봉      중과       ,Food
50,상품명 제주 꿀범벅 특고당도 한라봉      소과       ,Food
51,상품명 제주 천혜향 선물세트     사이즈 선택 가능,Food
52,상품명 냉동아이스 두리안 통두리안         팩두리안       팩 상품선택구매,Food
53,상품명 서귀포농원 싱싱한 한라봉 천혜향 레드향     선물용,Food
54,상품명 나주배 설날 선물세트 신고배             과  보자기 증정,Food
55,상품명 빨간 홍로 사과 외 빨간사과     실중량 꼬마소과      과 가정용 품종랜덤,Food
56,상품명 빨간 홍로 사과 외    실중량 중소과      과 가정용 품종랜덤,Food
57,상품명 석류     켈리포니아 석류      내외  과   사이즈,Food
58,상품명 체리 칠레 생 체리             대용량 점보사이즈,Food
59,상품명 수입과일 용과 열대과일 파타야    내외   과 내외 ,Food
60,상품명 경북 청송 꿀덩이 부사 사과      도매가 공급,Food
61,상품명 달달한 국산 토마토 스테비아 방울 토마토 완숙 대추 토망고 청포도향      ,Food
62,상품명 제주 고당도 효돈 햇 감귤 귤     초특가 행사중,Food
63,상품명  깨비농원  고당도 한라봉       중과     과 ,Food
64,옴마품 상품명 특고당도 제주 레드향      특대과        선물용포장,Food
65,상품명 꿀범벅 제주 레드향      특대과        선물용포장,Food
66,상품명 전라도 장성단감 한물농장 이병문단감 차량     대과급 단감,Food
67,상품명 꿀사과 명절 선물세트  실속형         과 ,Food
68,상품명  굿스사과   첫수확 기념특가  새콤달콤 싱싱 부사 햇사과     크기랜덤 ,Food
69,상품명 새코롬 한라봉            과 선물세트  실중량 ,Food
70,상품명 새코롬 천혜향            과 선물세트  실중량 ,Food
71,상품명 사과 배 레드향 한라봉 혼합      내외         ,Food
72,상품명 설날 명품 사과 선물세트     중과    과 내외 ,Food
73,상품명 새코롬 레드향             과  선물세트  실중량 ,Food
74,산들해 상품명 지리산 슈퍼복분자     햇 블랙베리 산지직송,Food
75,상품명 오렌지   년 시즌 첫상륙 캘리포니아산 네이블 오렌지          ,Food
76,상품명 나주배     육회용 건강원용 냉면용   육회용 냉면용      과 ,Food
77,상품명 체리 칠레 생 체리             점보사이즈,Food
78,상품명 태국망고 선물세트 대과  과  개당    내외 태국산 총      내외,Food
79,상품명 못난이 주스용 사과    내외  랜덤 ,Food
80,상품명 산지직송 제주 하우스 감귤     초특가 행사중,Food
81,상품명 경북 청송 꿀덩이 햇 사과     초특가 행사중,Food
82,상품명 산지직송 경북 청송 꿀덩이 햇 사과      초특가 행사중,Food
83,상품명 산지직송 경북 청송 꿀 햇 부사 사과     초특가 행사중,Food
84,상품명 바나나 감숙왕 고당도 바나나  송이  송이당    내외    세트 주문시  송이 발송,Food
85,상품명 새콤달콤 논산 킹스베리딸기 전용난좌포장 특      이상,Food
86,옴마품 상품명 특고당도 제주 레드향    대과     ,Food
87,상품명 꿀범벅 제주 레드향    대과       선물용포장,Food
88,상품명  깨비농원 고당도 천혜향 선물세트       중과      과  가방포장,Food
89,상품명 나주배 선물세트       선물용특품      과 중과,Food
90,상품명 새코롬 천혜향            과 선물세트  실중량 ,Food
91,상품명 새코롬 레드향 블랙라벨        과내외 대과 벌크  개    증정 ,Food
92,상품명 나주배 햇배 선물용            과 추석선물세트 설선물세트 가정용         선물용          ,Food
93,상품명 한라봉 첫수확 고당도 제주 한라봉           과 ,Food
94,산지애 상품명 산지애     년산 씻어나온 꿀사과           중대과    청송산 미시마,Food
95,상품명  웰굿      화 오전 시 주문마감 웰굿    인증 강원도 고랭지 사과선물세트          과 ,Food
96,홈쇼핑 상품 상품명 서일농원 서분례 명인  년숙성 된장 세트  년 된장       개 만능간장      ,Food
97,상품명 제주밧디 한라봉           과 ,Food
98,상품명 자연미가 냉동 아보카도 하프컷               ,Food
99,상품명 생생스토리 스테비아대추방울 토망고       팩,Food
100,상품명 나주배     육회용 건강원용 냉면용   육회용 냉면용      과 ,Food
101,상품명 농부마음 사과 선물세트          과,Food
102,상품명 사과선물세트  과  총     내외,Food
103,상품명 아로니아       꼭지제거 줄기제거      햇아로니아 냉동과,Food
104,상품명 빨간 홍로 사과 외 빨간사과     실중량 소과      과내외 가정용 품종랜덤,Food
105,상품명 새코롬 한라봉    소과  과내외벌크  개구매시      ,Food
106,상품명 사과 부사 사과       실중량 대과     과 가정용,Food
107,상품명 새코롬 레드향 블랙라벨            과내외 대과 벌크  실중량 ,Food
108,상품명 사과 정성담은 명절 과일 선물세트           과 ,Food
109,상품명 나주배 햇배 선물용         과 추석선물세트 설선물세트 선물용       가정용        ,Food
110,상품명 크리미한 프리미엄 로즈바나나  팩 총      내외 ,Food
111,상품명 새코롬 한라봉       대과     과  벌크포장,Food
112,상품명 후레쉬 루비레드 자몽   입  크기별선택 빨강자몽,Food
113,우리존 상품명 자연미가 레몬       입내외      입  초이스레몬 팬시레몬 선택구매,Food
