,titles,category
0,홈쇼핑 상품 버커루 상품명 버커루 쇼킹초특가     기모셋업  종 여성,Fashion
1,상품명 데이트 편안한 회사원 캐주얼 난방   대 반팔 슬림 시원한 여름 봄 가을 여자 블라우스 와이셔츠 남방,Fashion
2,상품명 하얀 블라우스 흰색 셔츠 남방 카라티 데이트 패션 여성블라우스셔츠 여성셔츠블라우스 여성셔츠,Fashion
3,써스데이아일랜드 상품명  현대         번                 빅카라 니트 원피스              ,Fashion
4,백화점 상품 코데즈컴바인 상품명  현대백화점  코데즈컴바인 세일러 칼라 니트 베스트 원피스 세트           ,Fashion
5,상품명 스트라이프 그레이 셋업수트 베스트 통큰 고무줄바지 정장재킷 조끼 블레이져 와이드 밴딩팬츠,Fashion
6,상품명 키밍 여성 쉬폰 화이트 블라우스 베이직 브로치 셔츠,Fashion
7,상품명 여자 오버핏 자켓 와이드 슬랙스 세트              ,Fashion
8,상품명 셔츠 남방 기본 봄 솔리드 무지 베이직 긴팔 블라우,Fashion
9,상품명        화이트  미니원피스 브이넥 슬림 가을 겨울 하객 프릴 원피스 하객원피스 가을원피스 겨울원피스 미,Fashion
10,태그 상품명 크레오라 웜기모 세미 조거 팬츠  종 택  홈쇼핑 빅사이즈,Fashion
11,상품명 하프클럽버커루버커루 쇼킹초     기모셋업  종 여성,Fashion
12,셰프라인 비비드 상품명       여성 노카라 원버튼 겨울 정장 자켓,Fashion
13,리스트 상품명  현대       리스트 레더 벨티드 더블 원피스            ,Fashion
14,써스데이아일랜드 상품명  현대                       반 하이넥 잔 꽃 패턴 원피스              ,Fashion
15,상품명 로맨틱 소개팅 회사원 롱셔츠 면 블랙 편안한   대 여름 봄 가을 여자 블라우스 와이셔츠 남방,Fashion
16,상품명 니트 투피스 겨울 세트 스커트 셋업 롱     여성 라운드넥 하프 수트 빅 사이즈 카디건 트렌디 용수철 가을,Fashion
17,홈쇼핑 상품 상품명 런칭가      원 크레송             배색 니트 원피스  종,Fashion
18,백화점 상품 쥬시쥬디 상품명  현대백화점  쥬시쥬디  레이어드져지원피스          ,Fashion
19,상품명 여자자켓 가을겨울 커리어우먼 모직 숏 정장아우터,Fashion
20,상품명 여자 섹시 긴팔 크롭 니트 가디건 미니 짧은 치마 스커트 투피스 세트 클럽 룩 복장,Fashion
21,상품명 겨울 여성 기모 본딩바지   사이즈부터        ,Fashion
22,홈쇼핑 상품 상품명 초특가      팔주머니 기모 플리츠 셋업,Fashion
23,상품명 여성 퍼프 여름 소매 꽃무늬 플라워 블라우스 셔츠 봄 브라우스 루즈핏 예쁜 벌룬 긴팔,Fashion
24,상품명 새로본 지 봄여름   여성정장세트투피스면접 유니폼,Fashion
25,상품명 여자 체크 마이 간절기 가을 자켓 재킷,Fashion
26,상품명 남자   대   대 캐주얼 정장 바지 패션 대학생 코디,Fashion
27,상품명 여성 여름 정장 자켓 오버핏 얇은 긴팔 아우터 화이,Fashion
28,상품명 여성 여름 정장 자켓 오버핏 얇은 긴팔 아우터 그린,Fashion
29,상품명 키밍 여성 슬림핏 정장 자켓 오피스  부소매 코트,Fashion
30,상품명 여성블라우스 브이넥블라우스    세미정장 셔츠,Fashion
31,상품명 깔끔 심플 블라우스 세미정장 오피스룩 하객룩,Fashion
32,상품명 봄 가을 데님 자켓 여성 여자 청자켓 코트 정장 가,Fashion
33,상품명 여성 데이트룩 원피스  라인 실루엣 연그린 정장 치,Fashion
34,상품명 여자 캐주얼 자켓 깔끔한 롤업 재킷 기본 정장자켓,Fashion
35,상품명 가을하객 여자 블라우스 직장인 정장코디 데이트룩,Fashion
36,상품명 미니원피스 슬림핏 정장 가을 하객 셔링   라인,Fashion
37,상품명 체크패턴 루즈핏 오버핏 클래식 자켓 세미정장 캐주,Fashion
38,상품명 여성 봄 오피스룩 자켓형 블랙 화이트 정장 원피스,Fashion
39,상품명 여자 린넨  부 셔츠 블라우스 여성블라우스 여자블라우스 여성의류 여성남방 여성셔츠,Fashion
40,상품명 베이직 심플 깔끔한 라운드 롱원피스 니트 상하의세트,Fashion
41,상품명 롱셔츠 후드 긴팔 바람막이 긴남방 여자 캐주얼 코디,Fashion
42,상품명 캡내장 초슬림 슬리브리스 여성 나시티 이너탑 클럽룩,Fashion
43,상품명 여성 캐주얼 출근룩 베이직 자수 나뭇잎 셔츠 남방,Fashion
44,상품명 체크 패턴 짧은 소매 예쁜 여자 편한 블라우스 셔츠,Fashion
45,상품명 셔츠 블라우스 여자 기본 베이직 남방 캐주얼 나뭇잎,Fashion
46,상품명 여성 부드럽고 시원한 기본스타일 데일리 셔츠 남방,Fashion
47,상품명       셋트가격 앞단추  나시와 루즈핏면블라우스셋트,Fashion
48,상품명       예뻐 언발  부 면마블라우스 브라우스   ,Fashion
49,상품명 스트라이프 셔츠 여자 오버핏 넉넉한 품 블루 컬러,Fashion
50,상품명        레이스 시원한 마블라우스 마셔츠 면블라우스,Fashion
51,상품명        봄신상 너플장식 도트무늬 공주풍  넥블라우스,Fashion
52,상품명          여성 기본 긴팔 블라우스,Fashion
53,미센스 상품명  현대       미센스 랩스타일 프릴 패턴 원피스            ,Fashion
54,해외직구 상품 상품명 여성 여름 얇고 심플한 드레이프 자켓 빅사이즈 정장 자켓,Fashion
55,백화점 상품 상품명        신세계타임스퀘어점패션관 숲 투웨이 더블 원피스          ,Fashion
56,아울렛 상품 리스트 상품명  리스트  솔리드 스트레이트 팬츠              ,Fashion
57,상품명 여성 티셔츠 브이넥 이쁜 카라 반팔 이너 데이트룩 크롭티 니트,Fashion
58,시크라인 상품명 빅사이즈추가 정장원피스 결혼식원피스 오피스룩 하객룩 빅사이즈원피스,Fashion
59,백화점 상품 상품명  현대백화점  앤아틀리에 나인 현대충청         브이넥 케이블 니트 원피스,Fashion
60,써스데이아일랜드 상품명                 체크 롱 원피스             ,Fashion
61,쥬시쥬디 상품명  현대       쥬시쥬디  홀리데이빅카라니트베스트원피스         ,Fashion
62,상품명 빅사이즈 여성정장 롤업반오픈카라셔츠원피스      ,Fashion
63,상품명 차분한 세라복 코스프레 오렌지 블라썸 의상 세트 긴팔 일본 교복,Fashion
64,상품명 스카프 벨티드 일자 와이드핏 슬랙스 정장 팬츠 바지,Fashion
