,titles,category
0,서울   신라스테이 광화문      일 전            특가  스탠다드 트윈,Trip
1,제주   베스트웨스턴 제주   디럭스 트리플 초특가  인 ,Trip
2,서울   노보텔 앰배서더 강남   슈페리어 트윈                                ,Trip
3,서울   신라스테이 서대문     연박 특가        디럭스 더블,Trip
4,서울   노보텔 앰배서더 강남   슈페리어 트윈                            ,Trip
5,강원   홀리데이 인 스위트 알펜시아 평창   디럭스 더블 오션           워터파크  인 ,Trip
6,인천   오라카이 송도파크 호텔   디럭스 트윈   인치 스마트   타임세일 ,Trip
7,경북   라한호텔 포항   오션뷰 디럭스 더블 조식  인 특가 ,Trip
8,서울   신라스테이 구로                    인 조식 패키지  스탠다드 더블,Trip
9,부산   신라스테이 해운대     연박 특가  디럭스 패밀리 트윈 오션뷰,Trip
10,서울   롯데호텔 월드                                소파베드 롯데월드 자유이용권  매  브레드 이발소 더블 소파베드룸 ,Trip
11,부산   웨스틴 조선 부산   디럭스 동백공원전망 랜덤배정 까밀리아 조식 특가 ,Trip
12,강원   홀리데이 인 스위트 알펜시아 평창   스탠다드 더블 단독 하늘목장      ,Trip
13,강원   오크밸리리조트   골프빌리지   평 더블베드 일반 버틀러커피 브런치  인 패키지 ,Trip
14,경북   라한호텔 포항   코리안 디럭스 더블 초강력특가 ,Trip
15,서울   신라스테이 서대문        의아침  인조식  스탠다드 트윈,Trip
16,서울   롯데호텔 월드                                           브레드 이발소 패밀리 트윈 룸 ,Trip
17,충남   신라스테이 천안     연박 특가 패키지  스탠다드 트윈,Trip
18,울산   신라스테이 울산    일요일전용 조식 인     스탠다드 패밀리 트윈,Trip
19,부산   신라스테이 해운대     연박 특가  스탠다드 더블 시티뷰,Trip
20,서울   신라스테이 구로      시간      체크인  시 체크아웃  시  스탠다드 트윈,Trip
21,서울   신라스테이 역삼    초강력특가  스탠다드 더블,Trip
22,서울   롯데호텔 월드                              인 조식 포함  카카오프렌즈 패밀리 트윈룸 ,Trip
23,강원   인터컨티넨탈 알펜시아 평창   스탠다드 트윈 단독 하늘목장      ,Trip
24,부산   신라스테이 해운대     연박 특가  스탠다드 더블 오션뷰,Trip
