,titles,category
0,파란푸드 상품명 도담 구 견과류 추석 설 선물세트    호아마캐브피 ,Food
1,공식 상품 너트리 상품명 하루엔트리 라이트 하루한줌견과 실속선물    개 벌크 ,Food
2,홈쇼핑 상품 상품명 초이스넛  프리미엄 견과 세트       봉  세트 총  봉,Food
3,공식 상품 산과들에 상품명 하루 한줌 견과 브런치오리지널   낱봉,Food
4,공식 상품 너트리 상품명 볶음땅콩        대용량   년산,Food
5,공식 상품 산과들에 상품명 하루 한줌 견과류 원데이프리미엄   낱봉,Food
6,공식 상품 산과들에 상품명 하루 한줌 견과류 원데이코코너츠화이트    낱봉,Food
7,공식 상품 썬넛트 하루견과 상품명 하루견과넛츠시그니처       입,Food
8,파란푸드 상품명 하루 한줌 견과 파란하루     봉 마카다미아 피칸 하루견과,Food
9,상품명 견과류 선물세트 명절 설 설날 추석 선물 행복드림 호,Food
10,공식 상품 산과들에 상품명 하루 한줌 견과 원데이발란스그린   낱봉,Food
11,공식 상품 산과들에 상품명 초코볼 간식 설날 명절 선물세트 다크초콜릿아몬드  봉세트,Food
12,파란푸드 상품명 하루 한줌 견과 파란하루     봉 브라질너트 하루견과,Food
13,우고래빗 상품명 올웨이즈 비타민견과 선물세트 멀티비타민 꾸미 젤리 견과류 혼합 선물세트 설날 명절선물,Food
14,푸드팜 상품명 햇 피칸                 급 브랜드 캘리포니아산 정품,Food
15,공식 상품 너트리 상품명 명가  종 견과류 선물세트,Food
16,가온애 상품명 견과류선물세트 견과류세트  건강담은  종 견과세트,Food
17,상품명 너트리 볶음땅콩        대용량   년산,Food
18,공식 상품 산과들에 상품명 하루 한줌 견과 선물세트 명절 설 설날 추석   봉선물 원데이코코너츠화이트,Food
19,산과들에 상품명 산과들에 기획 설선물세트 하루견과 순수가온  낱봉 순수누리  낱봉 견과류 견과  ,Food
20,파란푸드 상품명 두손모아 구 견과류 추석 설 선물세트     마호아캐브 ,Food
21,상품명 약단밤     최상급  칼집밤 무료배송,Food
22,공식 상품 바프       상품명      바프 기프트박스  아몬드 선물세트  명절선물 선물추천 견과선물세트,Food
23,산과들에 상품명 산과들에 설선물 다크초콜릿아몬드   봉  견과류 견과 초코볼,Food
24,신선맘 상품명 브라질너트                    년 햇 최상품 페루산      최상급 견과류,Food
25,공식 상품 머거본 상품명 견과류 프리미엄 혼합 선물세트,Food
26,푸드팜 상품명 햇 해바라기씨              견과류 무료배송,Food
27,파란푸드 상품명 국산 볶음땅콩              견과류   년산,Food
28,파란푸드 상품명 두손모아  구 견과류 추석 설 선물세트    호호아믹크 ,Food
29,상품명 서래푸드 브라질너트           완태,Food
30,공식 상품 산과들에 상품명 하루 한줌 견과 선물세트 원데이오리지널  봉박스   대 쇼핑백,Food
31,공식 상품 산과들에 상품명 프리미엄 견과류 명절 설 설날 추석 선물세트 더순수  구   개,Food
32,공식 상품 너트리 상품명 알큰 까먹는 껍질 볶음캐슈넛         개,Food
33,파란푸드 상품명 호두                 견과류   년산    태 ,Food
34,산과들에 상품명  월 일 오전  시까지 주문시 명절전배송산과들에원데이후레쉬   봉 하루견과 견과류,Food
35,공식 상품 너트리 상품명 피칸     미국산,Food
36,상품명 햇 브라질너트  페루산        봉 견과류,Food
37,상품명 공주 알밤   년햇밤 대    ,Food
38,공식 상품 그린너트 상품명 그래놀라믹스너츠       통 총    주전부리 간식 견과류 믹스넛 견과 안주,Food
39,공식 상품 산과들에 상품명 볶음캐슈넛      봉   년산 햇견과,Food
40,파란푸드 상품명 파란하루              봉 하루한줌 견과류 실속형포장,Food
41,공식 상품 너트리 상품명 캘리포니아 슬라이스아몬드         개,Food
42,상품명 대추슬라이드칩           대추칩 건대추 말린대추 슬라이스,Food
43,공식 상품 너트리 상품명 캘리포니아 호두   태         개          년산,Food
44,파란푸드 상품명 호두                견과류   년산    태 ,Food
45,상품명 구운아몬드 견과류       봉,Food
46,공식 상품 산과들에 상품명 하루 한줌 견과 순수가온   낱봉,Food
47,공식 상품 너트리 상품명 캘리포니아 볶음아몬드         개,Food
48,공식 상품 골든허브 상품명 로스팅 카카오닙스 페루산              ,Food
49,공식 상품 너트리 상품명 까먹는 껍질 구운캐슈넛         개,Food
50,가온애 상품명 견과류선물세트 견과류세트  건강담은  종 견과세트,Food
51,공식 상품 산과들에 상품명 볶음아몬드      봉   년산 햇견과,Food
52,공식 상품 산과들에 상품명 프리미엄 하루 한줌 견과 선물세트 원데이시그니처노블  봉세트     대 쇼핑백,Food
53,상품명 미국산 햇 호두     견과류,Food
54,상품명 생 아몬드 견과류       봉,Food
55,공식 상품 산과들에 상품명 하루 한줌 견과 선물세트 순수가온  봉세트,Food
56,파란푸드 상품명 두손모아 구 견과류 추석 설 선물세트     마호아믹크 ,Food
57,공식 상품 산과들에 상품명 하루 한줌 견과류 원데이프라임   낱봉,Food
58,공식 상품 그린너트 상품명 에브리데이넛츠 화이트   봉 선물세트 하루 견과류 견과 세트 설 명절 선물 추석 견과류 견과 호두 아몬드,Food
59,       상품명 산과들에 한줌 견과 원데이발란스그린   봉 선물세트   개구매시  천원할인,Food
60,       상품명 하루 한줌 견과 선물세트   봉선물 원데이발란스그린,Food
