,titles,category
0,아이폰 상품명 애플 아이폰    프로       자급제 색상선택    ,Digital
1,삼성전자 상품명 삼성전자 갤럭시  플립           자급제    ,Digital
2,상품명 삼성전자 갤럭시     자급제   ,Digital
3,상품명  삼성 갤럭시       자급제                삼성페이 무선충전,Digital
4,상품명  삼성 갤럭시        자급제                삼성페이 무선충전,Digital
5,삼성전자 상품명 중고폰 삼성전자 갤럭시 엑스커버  특 급         공기계 무약정 사은품 증정     ,Digital
6,상품명 삼성전자 갤럭시     울트라                 자급제,Digital
7,삼성전자 상품명 갤럭시탭                중고 태블릿          급,Digital
8,삼성전자 상품명   폰   폰 폴더폰 효도폰 학생폰 중고폰          ,Digital
9,삼성전자 상품명 중고스마트폴더폰 열공폰 효도폰 갤럭시폴더폰     ,Digital
10,삼성전자 상품명 갤럭시폴더폰 중고스마트폴더폰       폰 효도폰     ,Digital
11,  전자 상품명 엘지폴더폰        중고폴더폰 효도폰 알뜰폰     스마트폴더폰     ,Digital
12,  전자 상품명        공기계 중고폰                급 책임환불제,Digital
13,상품명 삼성전자         갤럭시  플립           자급제  색상선택     ,Digital
14,공식 상품 애플 상품명 아이폰    프로 맥스 자급제       딥 퍼플          ,Digital
15,아이폰 상품명       아이폰             급  배터리효율                자급제   중고폰   공기계   무약정 ,Digital
16,삼성전자 상품명 삼성 갤럭시 엑스커버  특 급 중고폰 공기계 알뜰폰 유심옮기면개통 자급제,Digital
17,삼성전자 갤럭시 폴더블 상품명 삼성전자 갤럭시  폴드        자급제  자급제 공기계          ,Digital
18,삼성전자 상품명 갤럭시   플러스       특 급 리퍼급 중고폰 자급제 공기계 당일발송 바로사용 필름 부착 정품케이스 증정,Digital
19,삼성전자 상품명   폰    폴더폰 폴더폰공기계 효도폰 알뜰폰 중고폰   ,Digital
20,삼성전자 갤럭시노트 상품명 삼성 갤럭시노트         중고폰 공기계  급 스마트폰,Digital
21,상품명 갤럭시         중고 중고폰 공기계 특 급,Digital
22,  전자 상품명 엘지폴더폰 효도폰 알뜰폰 고 폰         폴더       ,Digital
23,삼성전자 상품명 노트         중고 리퍼 알뜰 폰 공기계 자급제,Digital
24,삼성전자 상품명     플러스       중고 리퍼 알뜰 폰 자급제 공기계,Digital
25,  전자 상품명 학생폰 효도폰 알뜰폰 폴더폰 공기계   폰   폰   ,Digital
26,삼성전자 갤럭시  상품명 갤럭시     가개통 공기계 새상품           겸용,Digital
27,삼성전자 상품명 삼성전자  플립                    자급제 당일발송 젤리 케이스 증정   ,Digital
28,상품명 삼성전자 갤럭시 노트                            삼성 정품 자급제 리퍼,Digital
29,삼성전자 상품명 삼성 갤럭시        리퍼폰 중고폰 공기계 휴대폰      클라우드 네이비,Digital
30,상품명       아이폰             자급제     밸류원    즉시출고 ,Digital
31,  전자 상품명               급 공기계 중고폰 자급제         책임환불제,Digital
32,삼성전자 상품명 갤럭시  플립     중고폰 공기계 알뜰폰 유심옮기면개통 자급제  급,Digital
33,아이폰 상품명       아이폰          급  배터리효율                자급제   중고폰   공기계   무약정 ,Digital
34,삼성전자 갤럭시  상품명 갤럭시           특 급         공기계 중고폰 알뜰폰 자급제,Digital
35,삼성전자 상품명 자급제통신사공용 삼성전자 갤럭시               급        센터배터리교체 자급제 공기계 중고폰 ,Digital
36,삼성전자 갤럭시  상품명 삼성전자 갤럭시                     자급제,Digital
37,삼성전자 갤럭시  상품명 갤럭시      중고폰 공기계 자급제폰 필름부착 특 급,Digital
38,삼성전자 갤럭시  상품명      울트라                   자급제단말기 정품  새제품        ,Digital
39,삼성전자 상품명                       자급제단말기 색상선택 정품 새제품  플래닛 ,Digital
40,삼성전자 갤럭시  상품명 삼성 갤럭시       공기계 중고폰                급,Digital
41,삼성전자 상품명 중고폰 삼성전자 갤럭시     플러스          급 공기계 사은품 지급     ,Digital
42,삼성전자 상품명 갤럭시         중고 공기계 중고폰  급,Digital
43,삼성전자 갤럭시  상품명 삼성전자 갤럭시     울트라       자급제          라벤더 색상선택     ,Digital
44,삼성전자 갤럭시  상품명 삼성전자 갤럭시           자급제          그린 색상선택   ,Digital
45,삼성전자 상품명 갤럭시 노트   특  리퍼급 중고폰 자급제 공기계 당일발송 바로사용 필름 부착 정품케이스 증정,Digital
