,titles,category
0,강원   쏠비치 양양 호텔   패밀리 스탠다드 패밀리 트윈 호텔    키즈쿠킹     ,Trip
1,경남   소노캄 거제   패밀리              오션뷰 침대    확정예약   ,Trip
2,싱가포르유심 말레이시아 유심 코타키나발루 데이터 무제한  일 매일   ,Trip
3,서울   아만티 호텔 서울 홍대   에밀리 스위트 트윈,Trip
4,부산   롯데 호텔 부산   클럽디럭스 트윈 라운지  인혜택 수영장 이용가능 ,Trip
5,전남   소노캄 여수   슈페리어 스탠다드 트윈   마이 홀리데이      ,Trip
6,강원   홀리데이 인 리조트 알펜시아 평창   슈페리어 패밀리트윈  인 조식      빌리지 전망 ,Trip
7,강원   홀리데이 인 리조트 알펜시아 평창   슈페리어 온돌  인 조식      슬로프뷰 ,Trip
8,강원   홀리데이 인 리조트 알펜시아 평창   슈페리어 더블  인 조식      슬로프뷰 ,Trip
9,이탈리아 피렌체 투어 강화자 가이드 우피치 미술관 시내투어 소규모 진행 ,Trip
10,충북   소노문 단양   스위트 취사 스탠다드 더블   키즈윈터     ,Trip
11,강원   쏠비치 양양 호텔   패밀리 오션뷰 패밀리 트윈 호텔    송이     ,Trip
12,강원   쏠비치 양양 호텔   스위트 디럭스 스탠다드 더블 호텔    겨울방학     ,Trip
13,강원   쏠비치 삼척 리조트   스위트 취사 스탠다드 침대   키즈윈터     ,Trip
14,강원   쏠비치 양양 호텔   패밀리 스탠다드 더블 호텔    테라피     ,Trip
15,경기   소노휴 양평   패밀리 취사 스탠다드 온돌   패밀리      ,Trip
16,경기   소노휴 양평   스위트 취사 스탠다드 온돌                   ,Trip
17,경기   소노휴 양평   패밀리 클린 가든뷰 침대                   ,Trip
18,경기   소노휴 양평   패밀리 취사 스탠다드 침대   패밀리      ,Trip
19,경기   소노휴 양평   패밀리 취사 가든뷰 온돌   패밀리      ,Trip
20, 경기  아쿠아필드 하남 찜질스파         ,Trip
21,강원   쏠비치 삼척 리조트   패밀리 클린 비치오션뷰   확정예약  ,Trip
22,충북   소노문 단양   스위트 클린 스탠다드 더블   올인클루시브     ,Trip
23,부산요트투어 해운대 광안리 더베이    유람선  더요트 ,Trip
24,서울   코트야드 메리어트 서울 보타닉 파크   파크 스위트    인조식포함  ,Trip
