,titles,category
0,헤라 상품명 헤라 센슈얼 누드 밤     ,Makeup
1,공식 상품 정샘물 상품명 립프레션 워터 틴티드 립밤,Makeup
2,스틸라 상품명 헤븐스 듀 올 오버  실버 레이크 ,Makeup
3,백화점 상품 데코르테 상품명  신세계강남점 루즈 데코르테 리퀴드,Makeup
4,상품명             메리쏘드 앵두핏 글로시 틴트,Makeup
5,공식 상품 헤라 상품명 센슈얼 누드 밤 택 ,Makeup
6,나어릴때 상품명 나어릴때 립글로우 밤 하이드레이팅       ,Makeup
7,페리페라 상품명 잉크 더 에어리 벨벳      최근입고,Makeup
8,백화점 상품 스쿠 상품명  신세계강남점           스프링 컬렉션 리퀴드 러스터 아이즈,Makeup
9,백화점 상품 상품명 갤러리아           스프링 컬렉션 리퀴드 러스터 아이즈,Makeup
10,백화점 상품 록시땅 상품명 록시땅 시어 울트라 리치 립 밤     ,Makeup
11,버츠비 상품명 틴티드 립밤     택  ,Makeup
12,이니스프리 상품명   개 이니스프리 유채꿀 립밤 초보습,Makeup
13,뉴트로지나 상품명 뉴트로지나 데일리 립                        복수구매할인,Makeup
14,바세린 상품명 바세린 립테라피 로지립스 미니립밤     개,Makeup
15,상품명         메리쏘드 앵두핏 립스틱  글로우 ,Makeup
16,헤라 상품명 헤라 아이 디자이너 펜슬  호 블랙         ,Makeup
17,헤라 상품명 헤라 리치 컬링 마스카라      ,Makeup
18,에뛰드 상품명 에뛰드 닥터 마스카라 픽서 블랙    ,Makeup
19,백화점 상품 록시땅 상품명 록시땅 시어 버터 립 밤 스틱     ,Makeup
20,해외직구 상품 상품명 디올 어딕트 립 글로우             립 글로우 컬러 리바이버 밤 립스틱     핑크       코랄     ,Makeup
21,리브코이 상품명 리브코이 플렌티 볼륨 마스카라 블랙      펜더해방,Makeup
22,공식 상품 투쿨포스쿨 상품명 바이로댕 쉐딩  세팅 팩트   브러쉬,Makeup
23,백화점 상품 맥 상품명 갤러리아 맥 브러시스트로크 라이너,Makeup
24,버츠비 상품명 버츠비 입술이달달세트  립트리트먼트 립스크럽 ,Makeup
25,공식 상품 리르 상품명 트리플 펜 아이라이너    ,Makeup
26,헤라 상품명 헤라 쿼드 아이 컬러  구 팔레트 섀도,Makeup
27,더페이스샵 상품명 맥스아이 마스카라 울트라맥스    특별 기획,Makeup
28,키스미 상품명     키스미 히로인메이크 스무스 리퀴드 아이라이너  ,Makeup
29,상품명 르베라쥬 우느아이브로우갈색     ,Makeup
30,상품명          생기충전 볼터치 더블 블러쉬 쉐이딩 색조화장품 비디보브 볼터치 더블 블러쉬 쉐이딩,Makeup
31,상품명  현대       메이블린뉴욕     슈퍼스테이 바이닐 잉크 레드 투명 파우치,Makeup
32,홈쇼핑 상품 메이시크 상품명 최신상 메이시크 매직픽스 핑거팁 아이브로우틴트  개 가이드 ,Makeup
33,키스미 상품명     키스미 히로인메이크 마스카라   ,Makeup
34,백화점 상품 바비브라운 상품명  신세계강남점 롱 웨어 브로우 펜슬,Makeup
35,헤라 상품명 헤라 루즈 클래시      아이코닉 립스틱      신제품,Makeup
36,공식 상품 에뛰드 상품명 그림자 쉐딩   턱브러쉬 증정,Makeup
37,공식 상품 투쿨포스쿨 상품명 아트클래스 매지컬 픽싱 마스카라    ,Makeup
38,상품명 르베라쥬 우느 아이브로우     블랙 눈썹그리기 아이브로우펜슬 아이브로펜슬 눈썹펜슬 눈썹그리는펜슬 아,Makeup
39,상품명 르베라쥬 오토 아이브로우     흑갈색 눈썹그리기 아이브로우펜슬 아이브로펜슬 눈썹펜슬 눈썹그리는펜슬 ,Makeup
40,상품명 르베라쥬 오토 아이브로우     회갈색 눈썹그리기 아이브로우펜슬 아이브로펜슬 눈썹펜슬 눈썹그리는펜슬 ,Makeup
41,롬앤 상품명 롬앤 베러 댄 팔레트  색상선택 ,Makeup
42,백화점 상품 빌리프 상품명 갤러리아    슈퍼나이츠   멀티 비타민 립세린     기획세트,Makeup
43,상품명 숨  도 모이스트 립밤               입술각질 립글로우,Makeup
44,백화점 상품 입생로랑 상품명  롯데백화점   월      루쥬 쀠르 꾸뛰르 듀오 세트  블랙 스탠다드 스몰 파우치 ,Makeup
45,백화점 상품 상품명 갤러리아           스프링 컬렉션모이스처 글레이즈 립스틱 리필 케이스,Makeup
46,상품명 자연스러운 눈썹연출 아이브로우 우드 펜슬   호     자연스러운 눈썹연출 아이브로우 우드 펜슬,Makeup
47,상품명  니베아  립케어 후르티샤인체리      지방시로즈퍼펙토립밤 한율립밤 논픽션립밤 이재용립밤 반티 도라지,Makeup
48,상품명       밸벳처럼 부드럽게 밀착 립스틱       태그퍼플 밸벳처럼 부드럽게 밀착 립스틱      ,Makeup
49,더페이스샵 상품명     더페이스샵 립케어 크림  시어버터 립밤,Makeup
50,상품명 페리페라 화장품      페리복권 컬렉션 잉크 무드 글로이 틴트,Makeup
51,백화점 상품 크리니크 상품명  신세계강남점 크림 쉐이퍼 포 아이즈 아이라이너      ,Makeup
52,공식 상품 투쿨포스쿨 상품명 아트클래스 바이로댕 블러셔,Makeup
53,백화점 상품 시세이도 상품명 갤러리아 시세이도 마이크로라이너 잉크,Makeup
54,상품명 무드매처 오리지널 반전립스틱  종  무드매쳐,Makeup
55,백화점 상품     상품명  신세계강남점 멜팅핑크 글로우 플레이 립 밤   핑크 기프트 박스 증정 ,Makeup
56,페리페라 상품명 잉크 무드 글로이 틴트   페리복권 컬렉션 출시,Makeup
57,공식 상품 에뛰드 상품명 에뛰드 청순거짓 브라우 카라  개,Makeup
58,백화점 상품     상품명  신세계강남점 락드 키스   아워 립 컬러,Makeup
59,후르디아 상품명 블루베리 립밤  개 세트,Makeup
60,세비 상품명 슈가레브 잘안지워지는 워터프루프 립스틱 코랄 매트 벨벳 핑크 빨간,Makeup
61,상품명 뷰러컬 마스카라 마스카라 워터프루프마스카라 눈화장 여성화장품 메이크업 메이크업마스카라  컬마스카라 ,Makeup
62,바비브라운 상품명 바비브라운 엑스트라 립 틴트     ,Makeup
63,공식 상품 에스쁘아 상품명 에스쁘아 꾸뛰르 립틴트 블러벨벳,Makeup
64,백화점 상품 베네피트 상품명  신세계강남점 스플래시기존 틴트 듀오   틴트 디럭스  종손거울 증정 ,Makeup
65,공식 상품 에뛰드 상품명 청순 거짓 브라우 카라 대용량 기획 세트            ,Makeup
66,공식 상품 에뛰드 상품명  리플레이  룩 앳 마이 아이즈    ,Makeup
67,상품명       촉촉하고 부드럽게 발리는 매트립스틱  호 패션핑크 촉촉하고 부드럽게 발리는 매트립스틱  호,Makeup
68,상품명          생기충전 볼터치 더블 블러쉬 로즈 색조화장품 비디보브 볼터치 더블 블러쉬 로드,Makeup
