,titles,category
0,갤럭시    울트라 카드범퍼 슬라이드 심플레터링 플리즈 케이스,Digital
1,      갤럭시워치       전용 스트랩 케이스 강화유리,Digital
2,랜덤박스 케이스 톡 조합 ,Digital
3,아이폰 맥세이프 카드지갑 투명 베이직 카드포켓,Digital
4,아임커머스             ,Digital
5,프레임바이 프레임케이스 에어범퍼 투명 아이폰 갤럭시 스마트폰 카드케이스 카드 장 수납버전                           ,Digital
6,강화유리    방탄      휴대폰 액정보호필름 투명    세트 갤럭시               세트,Digital
7,    아이폰    프로    가이드 풀커버 강화유리 액정보호필름,Digital
8, 링케  갤럭시    플러스 케이스 링케 오닉스 디자인,Digital
9,고속 충전 케이블  타입 케이블     충전기선 데이터 갤럭시 롱케이블     ,Digital
10,샤오미           세대        ,Digital
11,닌텐도            뉴큰다수 정품형 액정보호필름 상단 하단  매  세트,Digital
12,   심즈  확장팩 시끌벅적 도시생활    오리진 한국코드   시간 발송    랜덤키,Digital
13,랩씨 갤럭시     울트라 케이스     슬림 핏   플러스 투명 케이스 초슬림 생폰 느낌 ,Digital
14,    아바타 프론티어 오브 판도라 스페셜,Digital
15,신지모루 갤럭시워치  갤럭시워치  일체형 하드커버 스킨 케이스,Digital
16,뷰티코리아 다이아큐브 갤럭시     플러스 풀커버 슬림 지문인식 액정보호필름  매,Digital
17,삼성전자 삼성 갤럭시 워치  프로 풀커버 스타일링 팩             ,Digital
18,갤럭시     울트라 케이스 반투명 퓨어매트,Digital
19, 스팀  역전재판     오도로키 셀렉션 한글판 국가변경  우회  한국코드                                       ,Digital
20,이프텍 수호자 갤럭시         원터치 강화유리 액정보호필름  키트,Digital
21,삼성전자                 게이밍,Digital
22,노네임 닌텐도 스위치     투명 케이스    ,Digital
23,주파집                도 각도조절 고속충전 케이블,Digital
24,삼성전자 삼성         ,Digital
