,titles,category
0,삼성 갤럭시핏  호환 실리콘 스트랩 밴드        ,Digital
1,스마텍 목걸이 넥밴드 블루투스 이어폰 넥밴드 이어폰,Digital
2,신지모루 오리모 아이폰    프로 맥스 맥세이프 루미니핏 투명 슬림 케이스,Digital
3,삼성전자 삼성전자 갤럭시                      자급제 색상선택   가나다,Digital
4,링있는  플립  지플립  호환 케이스 범퍼 힌지 갤럭시 제트플립 실리콘 핑거    회전링,Digital
5,    듀얼센스 충전거치대 소니 스탠드,Digital
6,로랜텍 갤럭시 플립  케이스,Digital
7,      워치     세대           스타라이트 알루미늄 ,Digital
8,에어팟  세대 한쪽 오른쪽 에어팟 한쪽 이어폰 유닛 단품 구매,Digital
9,삼성전자     어센틱    ,Digital
10,   인증 블루투스    스마트폰거치  앤틱 레트로 블루투스 스피커 캠핑용 스피커 핸즈프리     케이블 선명한 사운드,Digital
11,신지모루 아이폰    프로 맥스 맥세이프   에어클로 베이직 마그네틱 휴대폰 케이스,Digital
12,슈피겐 아이폰   프로 맥스 강화유리 글라스   이지핏  ,Digital
13,링케 핸드 숄더 넥 디자인 스트랩 목걸이줄 손목 핸드폰줄 크로스백 카메라 레터링 블랙 ,Digital
14,에어팟케이스 귀여운 곰돌이 에어팟  세대 케이스,Digital
15,벨킨 부스트업 프로      맥세이프     무선 충전 스탠드,Digital
16,갤럭시       모카 카드수납 지갑 다이어리 케이스,Digital
17,    워크래프트  프로즌쓰론 합본 시리얼 코드발송  문자발송 ,Digital
18,버바팀 케블라  타입 고속충전 케이블,Digital
19,슈피겐 갤럭시    울트라     초슬림 투명 에어스킨 하이브리드 케이스,Digital
20,브리츠         ,Digital
21,루메나        ,Digital
22,화미 어메이즈핏       ,Digital
23,삼성전자 갤럭시탭    울트라    ,Digital
24,신지모루 갤럭시 노트   플러스 맥세이프 케이스 플러스   에어클로 베이직 마그네틱,Digital
