,titles,category
0,키모 상품명          스틸 선반형 책상      컴퓨터 사무용 학생 데스크 게이밍 테이블,Interior
1,키모 상품명  단 스틸 다용도선반 가로     책장 전면 선반 미니 수납장 책꽂이 정리함 간이 잡지꽂이,Interior
2,상품명 삼나무 원목 책장 장식장 수납장      일반형  단,Interior
3,상품명 니케책상         테이블 컴퓨터책상 다용도책상 공부방 책상,Interior
4,공식 상품 에이픽스 상품명  인용 게이밍 컴퓨터 책상            화이트 조립식,Interior
5,상품명 책상 책꽂이 수납장 전면 원목 미니  단 선반 책상위 서랍장 책장 조립식 간이 화이트 잡지꽂이  미셀,Interior
6,상품명 컴퓨터 책상 학생 원목 미니 입식 노트북 테이블 게이밍 조립식 공부  인용 사무용 서랍 수납장  제이드,Interior
7,공식 상품 에이픽스 상품명 에이픽스 높이조절 스탠딩 모션데스크           ,Interior
8,공식 상품 프리메이드 상품명 로이 책상 선반형      컴퓨터책상 서재책상 책장,Interior
9,상품명 알펜  단장 장식장 책장 옷장 수납장 인테리어 고급,Interior
10,상품명 원목 전면 인테리어 책장 미니 사무실 선반 틈새 낮은 보조 책꽂이 거실 수납장  단  테라,Interior
11,스파인데스크 상품명    서서일하는 높이조절스탠딩책상 전동책상,Interior
12,상품명 책상 책꽂이 수납장 전면 원목 미니  단 선반 책상위 서랍장 책장 조립식 간이 다용도 잡지꽂이  올리버,Interior
13,공식 상품 프리메이드 상품명 밸런스 와이드 책장 수납장 책꽂이 거실장 장식장,Interior
14,공식 상품 동서가구 상품명           정면책상 책장세트         ,Interior
15,공식 상품 동서가구 상품명      클레버       형 책상세트 서랍장 책장         ,Interior
16,공식 상품 동서가구 상품명 뉴 토모 책상 시리즈   정면책상 책상세트 컴퓨터책상,Interior
17,키모 상품명         접이식테이블 대나무 원목 좌식 책상 미니 식탁 거실 데스크,Interior
18,키모 상품명          스틸 선반형 책상      컴퓨터 사무용 학생 데스크 게이밍 테이블,Interior
19,키모 상품명  단 스틸 다용도선반 가로     책장 전면 선반 미니 수납장 책꽂이 정리함 간이 잡지꽂이,Interior
20,키모 상품명  단 스틸 다용도선반 가로     책장 전면 선반 미니 수납장 책꽂이 정리함 간이 잡지꽂이,Interior
21,키모 상품명  단 스틸 다용도선반 가로     책장 전면 선반 미니 수납장 책꽂이 정리함 간이 잡지꽂이,Interior
22,이지심플 상품명  인용    선반 책상     독서실 우드책상 서재 책장,Interior
