,titles,category
0,제주도 택시 승합차 스타리아 쏠라티 미니버스 기사투어 가이드관광 콜밴 대절,Trip
1, 키즈투어  유럽 전문 해설사의 국립중앙박물관 그리스로마 키즈 도슨트,Trip
2,스페인 론다별밤투어  세비야에서론다   스페인자유여행 ,Trip
3,강원   오크밸리리조트   골프빌리지 캐릭터룸 로봇트레인 ,Trip
4,부산   파라다이스 호텔 부산    조식 얼리버드  신관시티더블,Trip
5,세부 자유여행  박 일 마리바고 블루워터 세부퍼시픽 예약 특전인천출발,Trip
6,세부 자유여행  박 일 바이호텔 세부퍼시픽 예약 특전인천출발,Trip
7,세부 자유여행  박 일 크림슨 리조트   스파 세부퍼시픽 예약 특전인천출발,Trip
8,세부 자유여행  박 일 모벤픽 호텔 막탄 세부퍼시픽 예약 특전인천출발,Trip
9,세부 자유여행  박 일 비 리조트 세부퍼시픽 예약 특전인천출발,Trip
10,강원   하이원 리조트   마운틴콘도 디럭스 온돌    ,Trip
11,제주   베스트웨스턴 제주   패밀리 스위트,Trip
12,강원   하이원 그랜드 호텔 메인타워   스탠다드 트윈    ,Trip
13,서울   롯데호텔 월드                      롯데월드 자유이용권  매 ,Trip
14,경북   라한호텔 포항   코리안 스탠다드 더블 조식  인 ,Trip
15,부산   호텔 호메르스 광안리   시그니처 오션 더블 조식  인      광안대교 오션뷰 ,Trip
16,경기   코트야드 메리어트 서울 판교   게스트룸    킹베드    인 조식 포함  ,Trip
17,경기   코트야드 메리어트 서울 판교   게스트룸    킹베드 공원전망   룸온리  ,Trip
18,경기   코트야드 메리어트 서울 판교   대형 게스트룸    킹베드   룸온리  ,Trip
19,경기   코트야드 메리어트 서울 판교   대형 게스트룸    트윈베드   룸온리  ,Trip
20,강원   홀리데이 인 스위트 알펜시아 평창   스탠다드 온돌 얼리버드 취소불가 ,Trip
21,제주   메종 글래드 제주   디럭스 트윈  인조식     ,Trip
22,부산   파라다이스 호텔 부산    온더플레이트 조식  본관시티더블,Trip
23,제주   신라스테이 제주    조식      디럭스 더블,Trip
24,강원   켄싱턴호텔 평창   프리미어 패밀리 트윈,Trip
