,titles,category
0,상품명 갤럭시워치 밀레니즈루프 스트랩 실버                ,Digital
1,상품명      스마트폰    헤드기어      플레이어   기기   플레이어기기 가상현실  기기 스마트폰   웨어러블디바,Digital
2,상품명 샤오미 미워치 풀커버 액정보호 필름         ,Digital
3,     상품명      스마트폰   기기  헤드기어    도 헤드폰 일체형 쿠션 탈부착 가능        스마트   스마트폰   스마,Digital
4,      상품명      스마트폰   기기 헤드기어 휴대폰     기기    헤드기어 스마트폰   가상현실체험      핸드폰   폰  ,Digital
5,상품명 산리오 애플워치 충전거치대 시나모롤 충전기거치대 거치대충전기 워치거치대 워치폰거치대 워치충전기거치,Digital
6,상품명 아미 갤럭시 워치      올레포빅 액정보호 필름  매 스마트워치보호필름 갤럭시워치보호필름 스마트워치액,Digital
7,상품명              애플 워치 무선 충전기       무선워치충전기 워치충전패드 무선충전기패드 무선충전패드 충,Digital
8,상품명      스마트폰    헤드기어      플레이어   기기   플레이어기기 가상현실  기기 스마트폰   웨어러블디바,Digital
9,상품명 겜맥        실리콘 케이스 웨어러블케이스 웨어러블커버   케이스   커버   실리콘커버 웨어러블실리콘커,Digital
10,      상품명      스마트폰   기기 헤드기어 휴대폰     기기    헤드기어 스마트폰   가상현실체험      핸드폰   폰  ,Digital
11,상품명 바라보고 샤오미 미밴드  충전기 케이블 샤오미케이블 웨어러블 한글판샤오미케이블 샤오미  샤오미 케이블,Digital
12,상품명 피코   리얼 플러스                가상현실      기기   안경   정품   플레이어 웨어러블기기 가상현실 ,Digital
13,상품명      스마트폰   기기  헤드기어    도 헤드폰 일체형 쿠션 탈부착 가능        스마트   스마트폰   스마,Digital
14,상품명      스마트폰    헤드기어      플레이어   기기   플레이어기기 가상현실  기기 스마트폰   웨어러블디바,Digital
15,상품명 겜맥        실리콘 케이스,Digital
16,상품명 고급  박스 가상현실           가상현실   헤드기어,Digital
17,     상품명      스마트폰    헤드기어,Digital
18,상품명              삼성 갤럭시 워치 무선 충전기       무선워치충전기 워치충전패드 무선충전기패드 무선충전,Digital
19,상품명 피코   리얼 플러스                가상현실,Digital
20,     상품명      스마트폰   기기 헤드기어,Digital
21,상품명 갤럭시워치           용 메탈밴드 스트랩 시계줄,Digital
22,상품명   매 갤럭시워치               올레포빅 액정필름,Digital
23,상품명     갤럭시워치 액티브    원터치 메탈릭 밴드 스트,Digital
24,상품명 갤럭시핏 실리콘밴드 스포츠 스트랩         시계줄,Digital
25,상품명 리빙듀오 갤럭시워치  실리콘스트랩 클립 밴드     ,Digital
26,상품명 갤럭시워치    전용 마그네틱 메탈밴드 스트랩 시계,Digital
27,상품명 갤럭시워치  스트랩 실리콘밴드 시계줄         공,Digital
28,삼성전자 상품명 삼성 기어    게임패드          리모컨 컨트롤러,Digital
29,파워매니저 상품명     스마트플러그 원격제어 실시간 전력측정 스마트홈 전기요금측정,Digital
