,titles,category
0,엔프라니 상품명 엔프라니 데일리 선블록            ,Makeup
1,터치미 상품명 썬크림 선크림 선스틱 썬스틱  개  중기능성       ,Makeup
2,시세이도 상품명 시세이도 퍼펙트    프로텍터 파란자차  신형      ,Makeup
3,백옥생 명경지수 상품명 썬크림 선크림 자외선차단제 썬블럭 선로션       개             ,Makeup
4,피지오겔 레드수딩   상품명 피지오겔 레드수딩 선스크린      개    마스크팩 개,Makeup
5,피지오겔     상품명 피지오겔 포켓몬        썬쿠션 피카츄   마스크팩  매,Makeup
6,바세린 상품명 바세린 썬크림 자외선차단제       개              ,Makeup
7,바세린 상품명 바세린 썬크림 썬젤 자외선차단제       개              ,Makeup
8,터치미 상품명 대용량 썬크림 자외선차단제        개       ,Makeup
9,니베아 상품명 니베아 썬크림 울트라 센서티브 선크림 선로션        개,Makeup
10,공식 상품 아이오페 상품명 아이오페   쉴드 선 스틱       증정,Makeup
11,벨먼 상품명 벨먼 포켓몬 선스틱 피카츄     ,Makeup
12,    상품명  택     선스틱     개     썬스틱     개 선크림 썬크림   년  월까지,Makeup
13,푸드어홀릭 상품명 푸드어홀릭 멀티 선크림        참존 로제 꽃을든남자외 선크림 베스트,Makeup
14,벨먼 상품명 온더바디 벨먼 포켓몬    선크림      개 피카츄,Makeup
15,벨먼 상품명 벨먼 포켓몬    선쿠션 피카츄    ,Makeup
16,이자녹스 상품명    선프로     익스트림 선플루이드,Makeup
17,홈쇼핑 상품 상품명 엘라비에 최유라쇼 선물구성 기미 집중관리 선물 패키지 기미선세럼       기미패치,Makeup
18,공식 상품     상품명     세이프온 에센스 선크림     ,Makeup
19,피지오겔 상품명 피지오겔     선스크린       개,Makeup
20,케어존 상품명 케어존 닥터솔루션 마일드 핑크 톤업 선 기획세트,Makeup
21,디오프러스 상품명 디오프러스 히알루로닉 쿨링 선 젤 스페셜 에디션                     ,Makeup
22,라보니따 상품명 라보니따 토탈    가드 선크림 저자극임상완료 대용량     ,Makeup
23,디오프러스 상품명 디오프러스 비건 유브이 디펜스 올 데이 선 쿠션                  ,Makeup
24,디에이치아이 상품명     선스틱         스틱 썬크림 스틱형 선크림      ,Makeup
25,상품명 에바끌레르 선크림 자외선 차단 대용량           ,Makeup
26,엔프라니 상품명 엔프라니 데일리 선블록            ,Makeup
27,백화점 상품 랑콤 상품명 랑콤           엑스퍼트      세트           용량 추가 증정 ,Makeup
28,셀라보 상품명 쟈스 액토인 맨얼굴 크림       캐어세럼 데일리 크림      ,Makeup
29,니베아 상품명 니베아 선크림     선로션 롤온 어린이선크림,Makeup
30,홈쇼핑 상품 상품명 안달로우 단품     천송이 젠틀 클렌징폼      ,Makeup
31,공식 상품     상품명 세이프온 시카 카밍 선쿠션      개,Makeup
32,퍼스트픽 상품명  만족도       끈적임 입소문 썬크림              ,Makeup
33,더샘 상품명 더샘 화장품  무배 더샘 에코 어스 핑크 선크림         총     ,Makeup
34,홈쇼핑 상품     상품명     역대최다구성 기본 마스터즈 크림 투 선 샤벳트 본품 개 수딩밤 개 ,Makeup
35,벨먼 상품명 온더바디 벨먼 포켓몬    선크림     피카츄,Makeup
36,벨먼 상품명 벨먼 포켓몬 선스틱 꼬부기     ,Makeup
37,공식 상품     상품명     마스터즈 에어리치 선스틱    ,Makeup
38,에이지투웨니스 상품명          스킨핏수분선크림,Makeup
39,공식 상품     상품명 세이프온 시카 카밍 선쿠션 리필      개,Makeup
40,    상품명  택     썬스틱     개     선스틱     개  선크림 썬크림   년  월까지,Makeup
41,벨먼 상품명 온더바디 벨먼 포켓몬    선크림     메타몽,Makeup
42,달바 상품명 달바 선크림 썬크림 마일드   에센스   톤업     ,Makeup
43,상품명 김보화  초 노터치 선스틱   세트  자외선차단 미백 주름 썬크림 클렌징폼,Makeup
44,비더스킨 상품명 세범 제로 알로에라이스 비건 선크림       바하플러스 일회용 파우치  종 증정,Makeup
45,    상품명  택     선스틱          파랑 초록    썬스틱 선크림 선크림   년  월까지,Makeup
46,피지오겔     상품명 피지오겔 포켓몬 이상해씨         썬팩트     마스크팩  매,Makeup
47,    상품명  택     선스틱    파랑     썬스틱    초록  선크림 선크림  년  월까지,Makeup
48,아트델리 상품명 아트델리 콜라겐밤 멀티 쿠션 커버쿠션,Makeup
49,벨먼 상품명 온더바디 벨먼 포켓몬    선크림      개 메타몽,Makeup
50,에이지투웨니스 상품명         스킨핏수분선크림기획 골프존 ,Makeup
51,이니스프리 상품명 이니스프리 인텐시브 롱래스팅 선스크린            개,Makeup
52,비욘드 상품명 비욘드 엔젤 아쿠아 톤업 선크림              개 ,Makeup
53,상품명 클라랑스 선크림    로지글로우     ,Makeup
54,상품명 선크림          백탁 눈시림 끈적임없이 촉촉한선크림,Makeup
55,공식 상품 셀퓨전씨 상품명 레이저 썬스크린 더블 기획세트 쿠폰가      원 ,Makeup
56,공식 상품 닥터지 상품명 브라이트닝 업 선 플러스       개         개 증정,Makeup
57,헤라 상품명 헤라    프로텍터 톤업       ,Makeup
58,닥터지 상품명 닥터지        브라이트닝 업 선 플러스        추가증정 ,Makeup
59,공식 상품 헤라 상품명    프로텍터 톤업  증정,Makeup
60,백화점 상품 상품명  클라랑스  신세계강남점       썬크림 듀오  정품용량하트거울 ,Makeup
61,상품명 더페이스샵 파워 롱래스팅 선크림        개,Makeup
62,백화점 상품 헤라 상품명 갤러리아 헤라 단독  프로텍터 톤업 듀오 세트 화장품파우치 톤업     개,Makeup
63,헤라 상품명 헤라 유브이 프로텍터 톤업              ,Makeup
64,백화점 상품 헤라 상품명  롯데 단독     프로텍터 톤업 듀오 세트   트래블 파우치   톤업       개 증정,Makeup
65,공식 상품 이니스프리 상품명 인텐시브 롱래스팅 선스크린          개,Makeup
66,헤라 상품명 헤라 선 메이트 데일리                  선크림,Makeup
67,닥터지 상품명 그린 마일드 업 선 플러스         ,Makeup
68,닥터지 상품명 닥터지       그린 마일드 업 선 플러스      추가증정 ,Makeup
69,백화점 상품 헤라 상품명  신세계강남점 기획   프로텍터 톤업      톤업         메이크업 픽서     ,Makeup
70,닥터지 상품명  현대       닥터지 브라이트닝 업 선 플러스      듀오         개 ,Makeup
71,애터미 상품명 애터미 선크림 베이지   개,Makeup
72,공식 상품 헤라 상품명   프로텍터 멀티 디펜스           ,Makeup
73,   차앤박 상품명     차앤박 톤 업 프로텍션 선       개,Makeup
74,공식 상품 닥터지 상품명 그린 마일드 업 선 스틱    ,Makeup
75,공식 상품 셀퓨전씨 상품명  중복    토닝 썬스크린 단독 더블 기획세트,Makeup
