,titles,category
0,크리스피 허니 눈꽃쌀과자     대용량 탕비실용,Food
1,매일유업 매일우유 매일두유            ,Food
2,에콰도르 흰다리새우      구이 찜 캠핑 간장새우용 ,Food
3,앤드로스 복숭아 리플잼,Food
4,유동부치아바타 쿠키 믹스     ,Food
5,다향 싸먹는 오리 슬라이스 밥엔덕,Food
6,부드럽고 촉촉한 진심카스테라 대왕카스테라 대만 무항생제 계란빵 모닝빵,Food
7,에스피씨삼립 삼립 브라운 브레드    ,Food
8,호두정과 호두강정 견과류 답례품 실속형,Food
9,    년산 햇 호두     깐 호두,Food
10,언니네 국내산 냉동 냉장 닭가슴살               팩 ,Food
11,까먹는 구운 꽈즈 차차 챠챠 해바라기씨,Food
12,켈로그 크랜베리 아몬드 그래놀라 시리얼     ,Food
13, 제주흑돼지  제주흑돼지 돈마호크 오겹살 목살 앞다리살,Food
14,     금 순차출고 본사직영 코주부 프리미엄 육포 선물세트      고급쇼핑백포함,Food
15,오뚜기 크림 스프    ,Food
16, 정미옥 정미옥 명품 꼬리곰탕       팩,Food
17,팔도 김치도시락 컵라면    ,Food
18,고흥유자주   도      ,Food
19,  제일제당 비비고 소고기듬뿍 육개장     ,Food
20,해농 미니 도시락김         봉 업소용 대용량 조미김,Food
21,세방황칠족발 통족발 순살     ,Food
22,대천김 캔김 명품선물세트        개입,Food
23,롯데웰푸드 롯데 졸음 번쩍 껌    ,Food
24,과자 오리온초코파이정     켈로그프링글스양파     롯데칸쵸    몽쉘크림케이크    ,Food
