,titles,category
0,오투에니원 상품명 갈락토미세스 비타민  워터 슬리핑 마스크           탄력 미백 영양 진정 피부 밸런스,Makeup
1,미진화장품 상품명 엠제이케어 콜라겐 마스크팩    매 주름개선 투명 보습 일본         판매  위,Makeup
2,바나나스토리 상품명 쿨선 설화수 윤조 에센스      개  세대 최신형,Makeup
3,프리티스킨 상품명  일 팩 마스크팩  종   매 얼굴팩 보습 피부진정 미백 영양,Makeup
4,상품명 시카 필오프팩 피지 블랙헤드 각질제거 뜯어내는팩,Makeup
5,상품명 국산 마스크시트지    매 거즈 한방 곡물팩 모델링,Makeup
6,셀더마 상품명 셀더마 나인톡스 피팅겔 마스크 매   통 타이트닝효과,Makeup
7,안스킨 상품명   방영 판매율 위 안스킨 오리지널 모델링팩       개  고무팩 ,Makeup
8,공식 상품 엘렌실라 상품명 인트라셀 마스크팩    장   종 랜덤배송     최신상 래디언스 폼클렌저  개    쇼핑백,Makeup
9,미팩토리 상품명 미팩토리  단 돼지코팩   매입   모공팩 블랙헤드,Makeup
10,공식 상품     상품명     마스터즈 프로 패치  스텝 선패치  매 세트,Makeup
11,상품명 제로블랙 클리너 코 블랙헤드 피지 연화제 각질제거,Makeup
12,홈쇼핑 상품 더마픽스 상품명 더마픽스 휴멀콜라겐 마스크 완벽더블 패키지    매 ,Makeup
13,푸드어홀릭 상품명      푸드어홀릭 골드 하이드로겔 아이패치   매 총   매 외 로즈골드 펄 대용량 아이패치,Makeup
14,상품명 리얼 콜라겐 핏     피부 수분 광채 콜라겐 크림 팩,Makeup
15,공식 상품 토소웅 상품명 지우개패치     비타민 나이아신아마이드 스팟패치,Makeup
16,닥터큐브 상품명 블랙 필오프팩      블랙헤드 코 피지제거 모공관리,Makeup
17,프리티스킨 상품명  일 팩 콜라겐 마스크팩 에센셜 대용량 데일리 시트팩 콜라겐   매,Makeup
18,태미스 상품명         매  태미스     히알루론산 수분 진정 마스크팩,Makeup
19,    상품명     앱솔루트 리턴 솔루션 순면 마스크팩 퍼밍   매,Makeup
20,엔텔 상품명     엔텔 고기능성 마스크팩  종   매 미백 주름개선,Makeup
21,샤이인 상품명 샤인 오메가  마사지젤       윤활제 러브젤 중고점도,Makeup
22,공식 상품 바닐라코 상품명      바닐라코 디어 하이드레이션 워터 듀 마스크     ,Makeup
23,멜라니삭 상품명 엔도더마 멜라니삭 기미 주근깨 잡티 색소침착 미백 마이크로 니들 패치 신제품,Makeup
24,상품명 업스 재사용 실리콘 미간 주름패치 팔자 이마 눈가 주름,Makeup
25,백화점 상품 상품명         신세계강남점   월  화이트닝소스 덤 리바이벌 마스크  매 세트,Makeup
26,홈쇼핑 상품 뉴라덤 상품명 뉴라덤 크림 리프팅 마스크팩  박스     총  매   탄력,Makeup
27,이브에버 상품명 스위트젤리모델링        행사 모델링팩 겔타입팩,Makeup
28,이브에버 상품명 비타민석고 옥석고 황토석고 약쑥석고 숯석고 쿨석고,Makeup
29,듀이트리 상품명    컨트롤 초극세사    딥 진정 마스크팩  종   매 폼클렌징 샤쉐,Makeup
30,에이스제약 상품명 에이스제약 클리어 페페 마사지젤 퍼펙트핫      ,Makeup
31,상품명 지니 에스솔루션 누루누루 마사지젤       러브젤,Makeup
32,공식 상품     상품명 프리미엄 바이탈  컴플렉스 셀룰로오스 마스크팩  매  개,Makeup
