,titles,category
0,상품명 깐마늘   년 국내산 창녕 햇 깐마늘     중 ,Food
1,상품명 당근   년 수확 국내산 제주 구좌 햇 흙당근     왕 ,Food
2,지구마을 상품명 제주 유기농 국내산 무농약 흙당근 햇당근 왕특    ,Food
3,지구마을 상품명 제주 유기농 국내산 무농약 흙당근 햇당근 못난이 중 미니     ,Food
4,상품명 의성마늘 깐마늘 햇마늘 한지형   년도 의성깐마늘 특품     한지형 육쪽 의성마늘 설날 빅세일 대박할인,Food
5,상품명 국산 껍질없는 아이스 냉동 찐감자     냉동감자,Food
6,상품명 국내산 햇 레드비트     혼합과    개사면     추가증정  쿠폰      원 ,Food
7,상품명 의성 햇밭마늘 소 접     국내산         년산   년 전통 의성고추마늘동네 통마늘 저장마늘,Food
8,상품명 강화 속노랑고구마 강화도 호박고구마 중간크기    ,Food
9,상품명 태산농장 안동마 산마 알뜰     믿을 수 있는 농장직영 산지직송,Food
10,상품명 깨끗하고 싱싱한 세척당근    내외,Food
11,상품명 마늘귀신 의성 깐마늘       업소용    소 중 대 꼭지제거 다진마늘 택 ,Food
12,상품명 제주 구좌 당근     세척 중대크기   개구매시     발송     년 첫수확,Food
13,상품명 당근   년 수확 국내산 제주 구좌 햇 흙당근     왕 ,Food
14,상품명 못난이 고구마          꿀고구마 밤고구마,Food
15,상품명 신선하고 아삭한 국내산 콜라비 제주 특품         ,Food
16,상품명 더덕 선물세트     소      뿌리,Food
17,지구마을 상품명 제주 유기농 국내산 무농약 흙당근 햇당근 왕특    ,Food
18,상품명 돼지감자 국내산 생 돼지감자    ,Food
19,상품명 햇생강 국내산 작은세척생강 즙용     우가네농장     년 세척생강 알뜰     ,Food
20,상품명 의성깐마늘 토종마늘 한지형   년도 의성깐마늘 중품     약 두접 한지형 육쪽의성마늘 할인빅세일대폭할인,Food
21,상품명 제주 콜라비         개 내외 ,Food
22,상품명 착한식탁 해남 호박고구마      중급,Food
23,상품명 담백한 해남 자색고구마 무농약      상 특  고구마 제철 햇고구마,Food
24,상품명 의성깐마늘 토종마늘 한지형 의성깐마늘 특품     육쪽마늘 의성마늘 설날 빅세일 대할인가격,Food
25,상품명 당근 간편한 세척당근    ,Food
26,상품명 김경보님의 제주 레드비트         수 내외 신선배송 햇수확,Food
27,상품명 해남 베니하루카 꿀고구마   년 햇고구마     특상사이즈,Food
28,홈쇼핑 상품 상품명 슈퍼농부 해남 황토 밤고구마        박스  총      ,Food
29,상품명 담백한 해남 자색고구마 무농약      중  적색 고구마 제철 햇고구마,Food
