,titles,category
0,상품명           여자기본라운드긴팔면티셔츠 빅사이즈  까지,Fashion
1,상품명 여성 오버핏 빅사이즈 커플티 앞뒤 프린팅 박스티셔츠,Fashion
2,상품명          골프웨어  터틀넥 니트 나시티 라운딩티,Fashion
3,상품명         보트넥 어깨트임 스판티 오프숄더 옆트임티셔츠 보트넥티셔츠 오프숄더티 입술넥티셔츠 레이온티셔,Fashion
4,상품명         코튼반팔티 여성여름티 화이트반팔티 흰색반팔티 여자여름반팔 라운드넥티 면티셔츠 면반팔티 캐주,Fashion
5,상품명 여자 레이어드 긴팔 티셔츠 안에 입는티 라운드넥,Fashion
6,상품명 루즈핏 반팔 원피스 여자 캐주얼 원피스겸 롱티셔츠,Fashion
7,상품명 기본 베이직 골지 니트 무지 목폴라 티셔츠 슬림핏,Fashion
8,상품명 간절기 슬림핏 볼륨감 캐시미어 골지 폴라티셔츠,Fashion
9,상품명 반목 민소매 니트티 슬림핏 목티 나시목티 반폴라,Fashion
10,상품명 겨울 기모 목티 폴라 티셔츠 무지 기본이너 레이어,Fashion
11,상품명 셀프크롭 긴팔 여성 루즈핏 크롭티셔츠,Fashion
12,상품명 발열나시 겨울 민소매 티셔츠 여성 기모 언더웨어,Fashion
13,상품명 라운드 티셔츠 여성용 이너 웨어 슬림핏 무지 긴팔,Fashion
14,상품명 브라캡모달반팔티 모달 캡내장 노브라 일체형 티셔,Fashion
15,상품명 캐주얼 여자 반팔 티셔츠 라운드넥 오버핏 학생 패,Fashion
16,상품명 긴팔 여자 기본티 무지티 투톤티셔츠 여성긴팔티,Fashion
17,상품명 여성 티셔츠 얇은 긴팔 섹시 골지 단추 라운드티 코,Fashion
18,상품명         여자골지목폴라티셔츠,Fashion
19,상품명 여성 가을 겨울 캐주얼 기모 슬림핏 목폴라 티셔츠,Fashion
20,상품명 빅사이즈    리버풀겹브이넥 부티          오버핏,Fashion
21,상품명 면 폴라 티셔츠 여자 패션 웨어 데일리룩,Fashion
22,상품명 여성 여름 패션 민소매 티셔츠 크롭 스타일 슬림 나,Fashion
