,titles,category
0,강원   강릉 세인트존스호텔   골져스 파셜오션 더블 성수기 ,Trip
1,서울   호텔 리베라 청담   슈페리어 더블,Trip
2,울산   신라스테이 울산    복순도가 병 제공  디럭스 트윈,Trip
3,인천   베스트웨스턴 프리미어 인천 에어포트   디럭스 트윈,Trip
4,강원   인터컨티넨탈 알펜시아 평창   스탠다드 킹 호수뷰 ,Trip
5,경북   코모도호텔 경주   슈페리어 쿼드룸 마운틴  인조식    ,Trip
6,전북   라마다바이윈덤 군산   스탠다드 더블,Trip
7,제주   신라스테이 제주     박이상 연박전용상품            스탠다드 더블,Trip
8,제주   신라스테이 제주               디럭스 더블,Trip
9,제주   롯데 시티호텔 제주   스탠다드 트윈,Trip
10,제주   신라스테이 제주     연박 전용            스탠다드 더블,Trip
11,인천   베스트웨스턴 프리미어 인천 에어포트     인 조식     디럭스 트윈,Trip
12,인천   베스트웨스턴 프리미어 인천 에어포트     인 조식     온돌더블룸,Trip
13,서울   신라스테이 마포               그랜드 디럭스 더블,Trip
14,서울   신라스테이 마포    신라 셀프 사진관 패키지  스탠다드 트윈,Trip
15,대전   유성호텔   슈페리어 트윈 수영장 인 ,Trip
16,제주   신라스테이 제주    얼리버드   일  프리미어 디럭스 더블,Trip
17,서울   호텔 스카이파크 킹스타운 동대문점   트리플 다이브인 해피하린 아트스테이 서울 ,Trip
18,부산   신라스테이 해운대     인 조식  디럭스 더블 시티뷰,Trip
19,전북   라마다바이윈덤 군산   헐리우드 더블,Trip
20,강원   홀리데이 인 스위트 알펜시아 평창   스탠다드 더블  인 조식     ,Trip
21,제주   메종 글래드 제주   스탠다드 더블  인조식     ,Trip
22,강원   평창 라마다호텔 스위트 바이 윈덤   프리미어 스위트  인 조식 포함 ,Trip
23,부산   해운대 센텀 호텔   디럭스 트윈 무료주차 가능 ,Trip
24,강원   하이원 그랜드 호텔 메인타워   스탠다드 더블    ,Trip
