,titles,category
0,공식 상품 한성컴퓨터 상품명 프리워커                  인텔   세대          데스크탑   ,Digital
1,공식 상품 프리플로우 상품명 라이젠                             컴퓨터본체                           게이밍컴퓨터 조립  ,Digital
2,해외직구 상품 맥 맥미니 상품명                        신상                                리퍼제품 관세 부가세 포함 무료배송,Digital
3,  전자 상품명 중고컴퓨터본체세트                           인치,Digital
4,주연테크 상품명 리오나인터보           인텔   세대                     게이밍   데스크탑 컴퓨터,Digital
5,공식 상품 한성컴퓨터 상품명 오피스마스터          인텔   세대                         게이밍컴퓨터 본체 데스크탑   ,Digital
6,공식 상품 포유컴 상품명 라이젠                   게이밍컴퓨터 조립                     ,Digital
7,삼성전자 삼성데스크탑 상품명 삼성 중고 컴퓨터 윈도우   인생컴퓨터          미들형              신품                  ,Digital
8,삼성전자 상품명 게이밍    세대                     신품    컴퓨터 본체 리퍼  ,Digital
9,공식 상품    상품명                 최종   만                                       ,Digital
10,공식 상품 프리플로우 상품명                            컴퓨터본체  인텔                          게이밍컴퓨터 조립  ,Digital
11,   상품명                                       워크스테이션              윈도우   프로    프로 변경 가능 ,Digital
12,공식 상품    상품명             일체형 올인원 가성비    컴퓨터 최종  만   세대              윈도우   높낮이 조절 가능,Digital
13,공식 상품    상품명                        최종    만                                     ,Digital
14,공식 상품 프리플로우 상품명 라이젠                             컴퓨터본체                           게이밍컴퓨터 조립  ,Digital
15,공식 상품 프리플로우 상품명 라이젠                             컴퓨터본체                           게이밍컴퓨터 조립  ,Digital
16,공식 상품 포유컴 상품명 최종   만 인텔   세대                        게이밍컴퓨터 조립                     ,Digital
17,공식 상품 포유컴 상품명 인텔  세대                   멀티작업용 컴퓨터 조립      ,Digital
18,공식 상품        상품명           새해특가   만            세대 업무용 온라인강의,Digital
19,                   상품명 레노버                                     미니   베어본 무상     년             시리얼포트,Digital
20,삼성전자 상품명           세대   램            윈도우   슬림   사무용 가정용 슬림            교체이벤트 기간한정,Digital
21,삼성전자 상품명 삼성 윈도우      다재다능 게이밍 중고컴퓨터                 신품                                  ,Digital
22,공식 상품 프리플로우 상품명  최종   만  라이젠                           컴퓨터본체                          게이밍컴퓨터 조립  ,Digital
23,공식 상품 프리플로우 상품명  최종   만  라이젠          내장그래픽 컴퓨터본체                           게이밍컴퓨터 조립  ,Digital
24,공식 상품 삼성전자 상품명 삼성 올인원 일체형                  사무용 업무용 가정용 추천,Digital
25,공식 상품 삼성전자 상품명 삼성 올인원 일체형                 최종   만 사무용   데스크탑 가성비   공간절약 컴퓨터,Digital
26,공식 상품    파빌리온 상품명    파빌리온             일체형 올인원    최종   만 한컴       세대               윈   고해상도,Digital
27,공식 상품    파빌리온 상품명    파빌리온             일체형 올인원    최종   만 한컴       세대                      윈   고해상도,Digital
28,공식 상품         상품명                      게이밍     세대               최종   만 램    무상업            윈도우   컴퓨터,Digital
