,titles,category
0,    바다정원 수제 카라멜쿠키 선물세트   개입,Food
1,완주 대둔산 흑곶감 가정용       실속형,Food
2,         올바른 메가 비타민              포,Food
3,헬시오리진스 피크노제놀            캡슐,Food
4, 정관장  정관장 에브리타임밸런스        포 명절 선물세트  세트,Food
5,고수록  종떡세트   개 검정깨두텁떡 콩고물찹쌀떡 생모시두텁떡 검정깨인절미,Food
6,대추 방울토마토           산지직송,Food
7, 전주맛집  들깨 옹심이 밀키트        인분 감자 수제비 캠핑 아침간편식,Food
8,루토사 크리스피 슈스트링    ,Food
9,국내산 생 닭안심 생닭가슴살 냉동 냉장    포장         ,Food
10,카스테라가루   ,Food
11,찹싸루니 다크초코칩 비건빵 비건베이커리 망넛이네 글루텐프리 쌀빵,Food
12,소담 아빠표 수제 김부각 한입부각,Food
13,젠와이즈 헬스 어드벤스드 스트렝스 조인트 서포트    타블렛,Food
14,말돈 소금     ,Food
15,  제일제당 비비고 사골곰탕     ,Food
16,화과방 오색양갱   입  쇼핑백 영양갱 부모님 어르신 옛날 간식 설날선물세트 설선물세트,Food
17,순수고구마말랭이   봉 무료배송 꿀고구마 말랭이 숙성완료 쫀득하고 달콤한 해남고구마말랭이,Food
18,브라질 기본    ,Food
19,  제일제당 비비고 왕교자     ,Food
20,청송 안동 문경 거창 사과             경북사과 못난이 부사 가정용 즙용 사과,Food
21,  년산 영양쌀     ,Food
22, 목포  번중매인  최상급 해감 뻘낙지 신안 낙지 무안 세발낙지 산낙지 택배,Food
23,종근당건강 비타민         플러스           캡슐,Food
24,백제 백제쌀국수 멸치맛 김치맛 육개장 얼큰 파곰탕면,Food
