,titles,category
0,상품명 지안 냉동 아보카도      페루산 세척,Food
1,홈쇼핑 상품 상품명 황토방 청도 반건시     총   과 과당    이상      이상,Food
2,상품명 따봉프레시 프리미엄 상주 황제 곶감 가정용 선물세트,Food
3,상품명 코스트코 커클랜드 유기농 건체리      말린 건과일 건강한 발효 효능 안전포장,Food
4,상품명     동심결대봉곶감반건시 대  과,Food
5,상품명 해남 꿀고구마말랭이   봉지 말랑 달콤한 베니하루카,Food
6,홈쇼핑 상품 돌 상품명      돌 건망고       봉 ,Food
7,상품명     씨가없어 먹기좋은 반건시 곶감선물세트 청도반건시    내  입 쇼핑팩,Food
8,상품명 건크랜베리      대용량 봉투형  크랜베리 건조크랜베리 건크랜베리 말린크랜베리 간식용건과일 건과 건과,Food
9,상품명 땅끝맛있는반건조고구마 말랭이        팩,Food
10,상품명 촉촉 고구마 스틱         개입  꿀고구마 맛 그대로,Food
11,상품명 해남 말린 반건조 꿀고구마 말랭이         봉  종이박스 포장 ,Food
12,테일러 상품명 테일러팜스 공식 유기농 푸룬 건자두         봉,Food
13,다농이네 상품명 경북 상주 우병철님의 프리미엄 대봉 반건시 선물세트            과,Food
14,상품명 국내산 생강으로 말린생강 편강 선물세트        개 선물세트,Food
15,상품명 월계수잎    ,Food
16,넛츠피아 상품명 건망고 슬라이스        봉  총      말린망고 베트남망고,Food
17,세부 상품명 필리핀 세부 건망고       개 쫀득한망고 말린망고 말린과일,Food
18,세부 상품명 필리핀 세부 건망고       개 쫀득한망고 말린망고 말린과일,Food
19,상품명    건망고       개 코스트코,Food
20,상품명 청도 아이스홍시 탈피          과 내외,Food
21,상품명 사과칩     사과말랭이 건조사과 건조과일 과일칩 물,Food
22,공식 상품 너트리 상품명 건포도        개 칠레산,Food
23,상품명 천년빛곶감 상주곶감 선물세트 자개문 혼합   구  세트,Food
24,상품명 필리핀 골든사바 바나나칩        개 썬하베스트 달콤한 건강 간식,Food
25,상품명 라임칩     건조 라임 건조과일칩 과일칩 건과일칩 과일과자 간식용건과일 과일 건조과일 전과일 과일말랭,Food
26,상품명 상주곶감 못난이 건시 실속형     가정용 간식용 햇곶감,Food
27,상품명 반건조 무화과     터키산 건무화과 타리스 팜밸리 굿넛 팩브랜드,Food
28,상품명 자연미가 국내산 냉동딸기          팩  청정특구지역 논산딸기,Food
29,상품명  냉동  블루베리생과       국내산 냉동 생블루베리,Food
30,너츠브라더 상품명 미국산 건블루베리       봉 크랜베리 건과류,Food
31,상품명 대용량 건 크랜베리 루비     건과일,Food
32,그대로푸드 상품명 건살구     말린살구 반건조살구 수입산,Food
33,비비수산 상품명 열대과일 인기세트 패션후르츠     리치    람부탄   ,Food
34,테일러 상품명 테일러팜스 공식 말린 데이츠         봉,Food
35,상품명 냉동 애플망고 다이스      개   뉴뜨레   냉동과일,Food
36,       상품명 산과들에 건과일 건포도     봉,Food
37,상품명 상주곶감 실속형 가정용       과 내외,Food
38,상품명 상주 곶감  건시       과 총    실속형,Food
39,홈쇼핑 상품 상품명   과세트  세트   감말랭이      팩   쇼핑백  장,Food
40,공식 상품 케이지프레쉬 상품명          청도 반건시 곶감   호   입  박스  구정명절선물세트,Food
41,상품명 건조과일 레몬칩      봉 과일칩 건과일 말린과일,Food
42,상품명 푸룬 건자두 푸룬홀               미국산 특가,Food
43,상품명 딜라잇가든 고구마쫀득이         팩,Food
44,상품명 상주안심곶감 안심곶감 건시      ,Food
45,상품명      냉동망고    ,Food
46,넛츠피아 상품명 넛츠피아 건망고 슬라이스        봉,Food
47,맛을그리다 상품명 크리스피 코코넛 청크 크럼블          ,Food
48,공식 상품 대한민국농수산 상품명 달콤쫀득 국내산 청도 반건시 곶감 중과   구  일반형,Food
49,상품명 딜라잇가든 냉동 스윗망파파          망고 파인애플 파파야 ,Food
50,상품명 코코넛 슬라이스      비앤지월넛   코코넛분말 코코넛가루 분말코코넛 가루코코넛 건조코코넛 슬라이스코,Food
51,상품명 건망고       팩 프리미엄통망고사용 망고함량     ,Food
52,상품명 달콤하고 상큼한 냉동 베리 블루베리       ,Food
53,상품명 건살구          봉,Food
54,상품명 수라편강      말린생 건 후식 맛있는,Food
55,상품명 하가올소 바나나칩      말린 술안주 건간식,Food
56,위드바디 상품명 위드바디플럼 똥매실  박스   개 원조 대만 발효 매실 쾌변 다이어트 장청소 하루 알 쾌변하세요,Food
57,상품명 상주 곶감 반건시 황제   과   명절 선물세트 설 추석 선물  위 명품 과일,Food
58,상품명 상주 곶감 건시 황제   과   명절 선물세트 설 추석 선물  위 명품 과일,Food
59,상품명 말랑고구마스틱      고구마말랭이 애견간식 영양간식,Food
60,상품명 꿀통 반건시   과          감말랭이       반건시세트 어버이날선물 부모님선물 맛있는반건시,Food
61,상품명 건강간식 건포도 요거트레이즌 지퍼백           개,Food
62,상품명 딜라잇가든 냉동 블루베리 칠레산         ,Food
63,상품명 성연고구마말랭이    ,Food
64,너츠브라더 상품명 너츠브라더 하루한줌 건자두       봉 프룬 푸룬 견과,Food
65,상품명 패션후르츠     봉 상큼함 가득,Food
66,푸드팜 상품명 건블루베리      블루베리 건과일   급 정품  무료배송,Food
67,상품명 미국산 건블루베리      건과일 블루베리,Food
68,공식 상품 동서 상품명 리치스 밸리후레쉬 냉동딸기 가당       개,Food
69,상품명 해남 말린 반건조 꿀고구마 말랭이         봉  종이박스 포장 ,Food
70,맛을그리다 상품명 태국 건망고 슬라이스           건조과일,Food
71,장수왕 상품명 사과칩      동결건조 과일칩 건조사과 말린사과 간식,Food
72,상품명 더 맛난 반시고구마       봉 영양간식 고구마말랭이,Food
