,titles,category
0,어그 스커페트  에스프레소            ,Fasion
1,                       캘빈클라인 언더웨어 여성 모던코튼 비키니 팬티            ,Fasion
2,모스트맘 모스트맘 홈웨어 피치기모 주니어잠옷 피치원피스 커플잠옷 파자마 세트,Fasion
3,베어파우 베어파우              웨지양털슬리퍼       ,Fasion
4,바쿠백 고 파우치 세트,Fasion
5,코데즈컴바인이너웨어 코데즈 컴바인 이너웨어 아웃밴딩 베이직 팬티           ,Fasion
6,크로커다일레이디 시그니처 탄도 로고 니트 가디건          ,Fasion
7,게스 여성 청바지 플레어 붓컷 미디엄블루 데님팬츠           ,Fasion
8,지컷       지컷      백 슬릿 코튜로이 스커트           ,Fasion
9, 아리울  시즌  네이비면스판  간호사복 수술복 간호복 병원복 실습복,Fasion
10,탑텐 여성 오가닉 코튼 브리프                  ,Fasion
11,노스페이스                여성 레인 코트         ,Fasion
12,여성 소프트테리 스트레이트 팬츠             ,Fasion
13,매장동일 스케쳐스      여성 헝가리 퍼펙트 허그 다운 머플러 세트,Fasion
14,라코스테 여성 카라 스웨트셔츠               ,Fasion
15,비비안 따뜻한 기모레깅스       ,Fasion
16,롱원피스 원피스티 홈웨어 반팔 잠옷     ,Fasion
17,보브 니티드 카라 구스다운 자켓           ,Fasion
18,지컷 구스다운 배색 후드 자켓           ,Fasion
19,쉬즈미스 세이브존   울 싱글 핸드메이드 코트                     ,Fasion
20,르포엠 스티치 포인트 데님 니트 자켓,Fasion
21,아디다스 우먼스 가젤 인도어 블리스 핑크       ,Fasion
22,리바이스 여성     하이라이즈 부츠컷 진          ,Fasion
23,빈폴                 울 밴딩 핀 턱 플레어 스커트   카키       ,Fasion
24,베스띠벨리 울 혼방 니트넥 코트         ,Fasion
