,titles,category
0,상품명       착불  매트리 올인원 본넬스프링 필로우탑 일체형 침대 매트리스 싱글  ,Interior
1,공식 상품 더릭스홈 상품명 딥플로우  존 토퍼매트리스 침대 접이식 바닥 메모리폼 라텍스  단 수면매트       ,Interior
2,지누스 상품명 지누스 젤인퓨즈드 타이트탑 하이브리드 스프링 매트리스       슈퍼싱글 ,Interior
3,공식 상품 에이스침대 상품명 원매트리스                  퀸사이즈 ,Interior
4,공식 상품 에이스침대 상품명 원매트리스                  싱글사이즈 ,Interior
5,공식 상품 에이스침대 상품명 투매트리스                    슈퍼싱글사이즈 ,Interior
6,해외직구 상품 상품명 템퍼페딕 세레니티  인치 토퍼 퀸 사이즈,Interior
7,지누스 상품명 텐셀 매트리스 커버 그레이  라지킹 ,Interior
8,리바트 상품명 필로시 모던 퀸 침대 프레임 수납형,Interior
9,상품명 에이스침대       루체      등급   ,Interior
10,상품명  최종결제가       원  도담 슬림 원목 높이조절 패밀리침대,Interior
11,상품명 사계절 누빔 요매트 요토퍼  인  인  인용 ,Interior
12,숙면연구소 상품명  단 접이식 토퍼매트리스     원룸 침대 바닥 단단한 수면매트 접는 라텍스 토퍼,Interior
13,상품명 슈퍼싱글침대 서랍선택 성인용 주니어싱글침대,Interior
14,공식 상품 삼익가구 상품명 라텍스 양모 독립스프링  존 매트리스 시리즈  싱글 슈퍼싱글 퀸 ,Interior
15,장수돌침대 상품명 장수돌침대 다하스         맥반석 소파 카우치 평상,Interior
16,현대의료기 상품명    현대의료기        황토볼 흙쇼파 돌쇼파,Interior
17,숙면연구소 상품명 베이직 토퍼매트리스 침대용     원룸 바닥 단단한 수면매트 자취 침대 라텍스 매트릭스 토퍼,Interior
18,상품명 침대 매트리스 싱글침대      ,Interior
19,상품명 더바인  단 접이식 침대 간이침대 사무실 원룸,Interior
20,공식 상품 하비라텍스 상품명 말레이시아 천연라텍스 매트리스     멀티싱글  일반    단            ,Interior
21,공식 상품 동서가구 상품명      호텔형  존 독립포켓 투매트리스     퀸 침대         ,Interior
22,상품명  인베스코 딥슬림    멀티수납침대      본넬매트리스,Interior
23,공식 상품 리바트 상품명 엔슬립 에펙토 퀸 매트리스,Interior
24,공식 상품 한샘 상품명 한샘 아임빅 수납침대    일반헤드형   노뜨 컴포트,Interior
25,공식 상품 핀란디아 상품명 네이쳐 수납    침대       라텍스독립매트,Interior
26,아씨방 상품명 아씨방가구 포그니  존     침대매트리스   ,Interior
27,아씨방 상품명 아씨방가구 안전 패밀리침대 밸런스     본넬매트 ,Interior
28,공식 상품 핀란디아 상품명 탠디 슈퍼싱글침대   서랍형 ,Interior
29,지누스 상품명 텐셀 매트리스 커버 화이트  라지킹 ,Interior
30,공식 상품 잠스쿨 상품명 폭탄 양면매트리스 침대 바닥 토퍼      싱글,Interior
