,titles,category
0,    갤럭시     울트라 플라즈마     킥스탠드 맥세이프 마그네틱 케이스,Digital
1,루이트  세대     맥세이프 셀카봉 삼각대           ,Digital
2,삼성전자            ,Digital
3,       ,Digital
4,삼성전자              ,Digital
5,아이폰케이스 투명변색없는 렌즈풀커버하드 생폰느낌 슬림케이스 아이폰  프로 맥스,Digital
6,아즈라 호라이즌           유선이어폰 고음질 하이파이 이어폰,Digital
7,삼성전자                                          ,Digital
8,슈피겐 아이폰    프로 맥스 맥세이프 케이스 에어스킨하이브리드 맥핏,Digital
9,국내정발             게임패드 홀이펙트    닌텐도스위치 피파온라인 디아블로 ,Digital
10,아이리버          ,Digital
11,레노버 샤오신 패드               인치 태블릿                 중국 펌웨어     ,Digital
12, 매 갤럭시    울트라      풀커버 자가복원 유리하드코팅 플러스 보호필름,Digital
13,삼성전자 삼성 갤럭시   폴드  슬림  펜 케이스          ,Digital
14,태블릿   디클 탭 비즈                               안드로이드,Digital
15,아이리버      ,Digital
16,아이폰   미니 케이스 카드수납 투명 클리어,Digital
17,리어스 링케 아이폰    프로 맥스 퓨전 투명 케이스,Digital
18,신지모루 갤럭시     울트라 루미가드 변색방지 케이스,Digital
19,베리어                  타입 고속충전 케이블,Digital
20,알로코리아 고속충전 보조배터리                   ,Digital
21,아킴 갤럭시워치 피렌체 소가죽 스트랩 밴드,Digital
22,브리츠        ,Digital
23,삼성전자 삼성     고속 여행용 충전기         케이블포함          ,Digital
24,               모듈 교체형 고음질    ,Digital
