,titles,category
0,    여성 사각 팬티 심리스 드로즈 누디 모달 노라인 팬티 무봉제 네모팬티 빅사이즈,Fasion
1,쉬즈미스 퍼 칼라 덕 다운 점퍼                     ,Fasion
2,온앤온 퀼팅벨티드 덕다운패딩점퍼 신구로점          ,Fasion
3,지컷 세일러 울 블렌드 더블 코트           ,Fasion
4,벨벳골덴 기모 일반 여자트레이닝팬츠 하이웨스트 일자 세미와이드 츄리닝바지 숏 롱   번 ,Fasion
5,                                                  ,Fasion
6,비너스    브이핏 노와이어 스포츠브라    컵                  ,Fasion
7,딘트 넨토 슬림 자켓 스커트 투피스 벨트                     ,Fasion
8,탑텐 여성        모이스처웜 크루넥 긴팔티  부           ,Fasion
9,후아유 여성 소매 탈착 숏푸퍼             ,Fasion
10,아디다스 에센셜    프렌치 테리 와이드 팬츠       ,Fasion
11,여자 트렁크 사각팬티 여성 네모팬티 순면 텐셀 레이온 선염,Fasion
12,아디다스 핸드볼 스페지알       ,Fasion
13,리스트 더블 버튼 칼라 핸드메이드 코트            ,Fasion
14,치즈 곰돌이 커플 잠옷바지 빅사이즈 파자마 파티,Fasion
15,노스페이스 방한화 패딩부츠 구스다운 남성 여성 부티 숏        ,Fasion
16,  지고트 더블 브레스트 울 코트          ,Fasion
17,고야드 생루이백       미니앙주 명품 이너백 백인백,Fasion
18,뉴발란스 퓨어 미드 구스 다운           ,Fasion
19,쉬즈미스 폭스퍼 덕 다운 패딩                   ,Fasion
20,시슬리 노카라 트위드 크롭쟈켓          ,Fasion
21,쉬즈미스 인벌티드 핀턱 와이드 팬츠                        ,Fasion
22,듀엘 구스 숏 패딩                ,Fasion
23,잔스포츠 슈퍼브레이크 백팩 학생 가방 등산 배낭             ,Fasion
24,겨울내내 피치기모 면 여성 목 폴라티 여자 목티 이너 터틀넥,Fasion
