,titles,category
0,링케 갤럭시     울트라 프라이버시 사생활 듀얼이지 액정보호필름,Digital
1,우먼스     애플워치 스트랩            호환 밀레니즈 루프 밴드 줄 시계줄 줄질 애플워치 스트랩,Digital
2,   시간 총알 발송    스팀 한글판 정품 프로젝트 좀보이드    신규,Digital
3,갤럭시    울트라 록시 천연소가죽 다이어리 핸드폰 지갑 케이스,Digital
4,플스  플스  호그와트 레거시 한글판,Digital
5,아트뮤                    접지 멀티 충전기      ,Digital
6,닌텐도 링피트 어드벤처 링콘 세트 스위치 스포츠 게임 팩 링핏 다이어트 운동,Digital
7,   시 상품발송     스팀 한글판      래프트 레프트   ,Digital
8,오디오테크니카             ,Digital
9,디엠케이코리아 스피디 슬림 듀얼          보조배터리,Digital
10,플레이스테이션 귀멸의칼날 히노카미 혈풍담     ,Digital
11, 노부나가  이어폰 스펀지  오픈형 이어폰솜 이어폰스폰지 ,Digital
12,슈피겐 갤럭시 폴드   폴드  풀커버 힌지보호 슬림아머프로 케이스,Digital
13,   시 특급배송 스팀   한글판                  프로젝트 좀보이드   ,Digital
14,링케 아이폰    프로 맥스 템퍼드 글라스 강화유리 액정보호필름,Digital
15,삼성전자 삼성            ,Digital
16,화이트스톤 돔글라스 갤럭시     울트라   클리어 플러스 액정보호필름 강화유리  매,Digital
17, 국내정품  키위이어스 멜로디 평판형 드라이버 이어폰,Digital
18,디지지 갤럭시워치 스트랩       프로 클래식 링크 마그네틱 밴드 시계줄,Digital
19,코에이테크모 젤다무쌍 대재앙의 시대        한글판,Digital
20,보바 고속 무선 충전 아이폰 맥세이프 보조배터리               ,Digital
21,    갤럭시     울트라 플라즈마 케이스,Digital
22,알토디자인 엑스트라        ,Digital
23,애플 에어팟 프로  세대                         최신형  타입  케이스 스트랩 ,Digital
24,       갤럭시     울트라 듀플 범퍼 투명 케이스,Digital
