,titles,category
0,라스베가스 그랜드캐년  박 일 럭셔리 투어 고급 차량  숙소포함 ,Trip
1,유럽     쓰리심 해외     유럽 최대  개국 데이터 무제한 이심,Trip
2,단양 패러글라이딩 패러일번지,Trip
3,일본오사카  박 일 세미패키지 패키지 여행 홈쇼핑여행,Trip
4,대만   시 출발 예스지 야경 버스투어      출발확정 식당예약대행 쿠폰북 증정,Trip
5, 모바일제시  리스본 아쿠아리움 해양수족관 입장권,Trip
6,봉스키 리프트권패키지 오전권 오후권 야간 상품 무주스키장,Trip
7,삿포로 비에이 후라노 버스투어  한국인 가이드 ,Trip
8,호주 여행패키지 시드니 홈쇼핑  일  박 일 여행사 경비 엄마랑여행,Trip
9,푸꾸옥 빈원더스   티켓 입장권 구 빈펄랜드,Trip
10, 괌 호텔      리조트 로얄 디럭스 룸,Trip
11,곤지암리조트스키장 렌탈샵  스키 리프트권,Trip
12,라스베가스 그랜드캐년 투어  대캐년  박 일 ,Trip
13, 회원 요금 제공  스칼렛 아르떼                 칸쿤 가성비 인기 호텔,Trip
14, 용산역 출발       화천 산천어 축제     당일 기차여행,Trip
15,싱가포르 나이트사파리공원 입장권 트램 티켓,Trip
16,이탈리아 베네치아                  오페라 공연 입장권  베니스 ,Trip
17, 서귀포  제주 서귀포 가디언다이브 체험 스쿠버 다이빙  체험다이빙  ,Trip
18,일본 오사카 패키지 겨울방학 디즈니랜드 청주출발 도쿄여행  박 일,Trip
19,유럽이탈리아 가족패키지 자유여행 스위스 프랑스 서유럽 동 유럽여행,Trip
20,비상주사무실  서초 강남구 사업자등록 주소지 임대 서비스,Trip
21,런던 해리포터 스튜디오 입장권 왕복기차,Trip
22,파리 근교 지베르니   고흐마을   베르사유 궁전 차량 투어,Trip
23,미국 하와이 무제한 데이터 포켓와이파이 와이파이도시락 해외로밍전화 무료,Trip
24,제주 아쿠아플라넷 입장권   인 종합 이용권  ,Trip
