,titles,category
0, 푸켓  아말라 그랜드 블루 리조트   태국 가성비 인기 호텔,Trip
1,하이드 파크 이코노미 아파트먼츠   영국 런던 가성비 인기 숙소,Trip
2, 마츠모토  호텔 이이다야   일본 가성비 인기 호텔,Trip
3,팔스 호스텔   아파트먼트   헝가리 부다페스트 가성비 인기 숙소,Trip
4,호스텔 원 산스   스페인 바르셀로나 가성비 인기 숙소,Trip
5,브라운스 다운타운   포르투갈 리스본 가성비 인기 호텔,Trip
6,호텔 메르쿠리오 베네치아   이탈리아 베니스 가성비 인기 호텔,Trip
7,더 도나텔로   샌프란시스코 가성비 인기 호텔,Trip
8, 쿠알라룸푸르  호텔 센트럴 푸두   말레이시아 가성비 인기 호텔,Trip
9,안피테아트로 플라비오   이탈리아 로마 가성비 인기 호텔,Trip
10,메손 카스틸라 아티람   바르셀로나 가성비 인기 호텔,Trip
11, 두바이  로다 비치 리조트   아랍 에미리트 가성비 인기 호텔,Trip
12,호텔 엘리드   이탈리아 로마 가성비 인기 호텔,Trip
13,레지덴셜 로드   포르투갈 리스본 가성비 인기 호텔,Trip
14, 센다이  알몬트 호텔 센다이   일본 가성비 인기 호텔,Trip
15, 가나자와  가든 호텔 가나자와   일본 가성비 인기 호텔,Trip
16, 말라가  호텔 소호 로스 나랑호스   스페인 가성비 인기 호텔,Trip
17, 사가미하라  오다큐 호텔 센츄리 사가미 오노   일본 가성비 인기 호텔,Trip
18,하버 플라자 메트로폴리스   홍콩 가성비 인기 호텔,Trip
19,  센트럴 호텔   호치민 가성비 인기 호텔,Trip
20,메리어트 그랜드 샤토   라스베가스 가성비 인기 호텔,Trip
21,에코센트릭   스페인 바르셀로나 가성비 인기 숙소,Trip
22, 파리  오텔 앙리    리브 고쉬   프랑스 가성비 인기 호텔,Trip
23, 아테네  호텔 아크로폴리스 하우스   그리스 가성비 인기 호텔,Trip
24, 와카야마  규카무라 기슈 가다   일본 가성비 인기 호텔,Trip
25, 오이타  그린 리치 호텔 오이타 미야코마치   일본 가성비 인기 호텔,Trip
26, 아와라  아와라 온센 세이푸소   일본 가성비 인기 료칸,Trip
27, 두바이  소피텔 두바이 더 팜 럭셔리 아파트먼트   아랍 에미리트 가성비 인기 호텔,Trip
28, 포르토  레지덴셜 트리운포   포르투갈 가성비 인기 호텔,Trip
