,titles,category
0,나트랑 자유여행  박 일 보마 리조트 에어서울 저녁인천출발,Trip
1,강원   롯데리조트 속초   스위트 로티 로리 콘도  취사불가 ,Trip
2,충남   온양 관광호텔   슈페리어 트윈 조식  인 포함 ,Trip
3,옥션 중고장터 선불 택배비 배송비 아지몰 아지구제,Trip
4,경남   금호 통영 마리나 리조트   스위트프리미어   룸온니  ,Trip
5,포켓와이파이    무제한 인터넷 단기 무약정 국내 에그대여,Trip
6,증편 스케줄변경 나트랑 자유여행  박 일 인터컨티넨탈 나트랑 비엣젯 항공인천출발,Trip
7,증편 스케줄변경 나트랑 자유여행  박 일 미아리조트 비엣젯 항공인천출발,Trip
8,증편 스케줄변경 나트랑 자유여행  박 일 알리부리조트 나트랑 비엣젯 항공인천출발,Trip
9,증편 스케줄변경 나트랑 자유여행  박 일 더 아남 리조트 비엣젯 항공인천출발,Trip
10,니나호 선박 부산 대마도 당일  박 일  박 일 왕복 자유여행 히타카츠 배예약 승선권,Trip
11, 대구  이월드 자유이용권  월,Trip
12,대만 에스진지 택시투어  타이베이 시내투어  한국어가이드  시티투어 선택가능 ,Trip
13,서울   신라스테이 서대문    조식  인             스탠다드 패밀리트윈,Trip
14,경기   소노캄 고양   펫 프렌들리 패밀리   키즈윈터     ,Trip
15, 마요르카 섬  호텔 나 포라나   스페인 가성비 인기 호텔,Trip
16, 마드리드  원 샷 레콜레토스      스페인 가성비 인기 호텔,Trip
17, 파리  호텔 레스토랑 오 뵈프 쿠호니   프랑스 가성비 인기 호텔,Trip
18, 히로시마  아키카페 인 게스트하우스   일본 가성비 인기 호텔,Trip
19, 마요르카 섬  아파트호텔 홀리데이 센터   스페인 가성비 인기 호텔,Trip
20,태국 방콕 아유타야 선셋 크루즈 반일 투어  오후 아동  ,Trip
21,서울   현대 레지던스   더블룸,Trip
22,서울   현대 레지던스   트리플룸,Trip
23,서울   현대 레지던스   체크인시 객실배정,Trip
24,서울   현대 레지던스   트윈룸,Trip
