,titles,category
0,공식 상품                 상품명 씽크패드                             최종혜택가    만  고급 헤드셋 증정,Digital
1,공식 상품                 상품명                                       최종혜택가   만 가방 마우스,Digital
2,공식 상품      젠북 프로 듀오 상품명 프로듀오                터치노트북 빅세일    만                     램    윈도우     ,Digital
3,삼성전자 갤럭시북 상품명 삼성 갤럭시북                 종사은행사 포토리뷰          ,Digital
4,공식 상품                 상품명 레노버                                   최종혜택가   만 가방 마우스 증정,Digital
5,    북 상품명  급중고                                      인치    윈  ,Digital
6,공식 상품     북 상품명  북 파이어 플라이                                         쿼드로          패널          사은품 증정,Digital
7,삼성전자 갤럭시북 상품명 삼성전자 갤럭시북                      교체  종사은품 포토리뷰           ,Digital
8,공식 상품   전자    그램 상품명 그램스타일                  인텔                   ,Digital
9,삼성전자 갤럭시북 상품명 삼성전자 갤럭시북                     설치 총               무상추가  종사은품 포토리뷰           ,Digital
10,공식 상품    엘리트북 상품명 엘리트북                  최대        지원                                     ,Digital
11,공식 상품    엘리트북 상품명 엘리트북                  최대        지원                                 ,Digital
12,공식 상품          상품명 제피러스                   최종   만 게이밍 인텔  세대                                              ,Digital
13,공식 상품 레이저 상품명 레이저코리아                          게이밍노트북                                        최종    만,Digital
14,공식 상품 레이저 상품명                                혜택가    만   정품마우스증정 레이저코리아,Digital
15,공식 상품     프레스티지 상품명 프레스티지                       형        세대 인텔                             가방 마우스,Digital
16,     상품명 에이서 프레데터 헬리오스                       인텔   세대                                 ,Digital
17,공식 상품          상품명                        고성능 게이밍노트북                            ,Digital
18,공식 상품          상품명                         게이밍노트북   세대            빅세일    만 백팩증정 램    터치스크린,Digital
19,     프레데터 상품명 에이서 프레데터 헬리오스                 인텔   세대                                 ,Digital
20,     상품명 에이서 프레데터 헬리오스                       인텔   세대                                 ,Digital
21,공식 상품          상품명                  만                                                            게이밍노트북,Digital
22,     엑스피에스 상품명                                                                        ,Digital
23,     엑스피에스 상품명                                                                             ,Digital
24,공식 상품    프로북 상품명 프로북                                               ,Digital
25,     엑스피에스 상품명                                                                        ,Digital
26,     프레데터 상품명 에이서 프레데터 헬리오스                 인텔   세대                                           ,Digital
27,                상품명 씽크북                                                                 ,Digital
28,공식 상품        씽크북 상품명                                     혜택가    만,Digital
29,공식 상품    엘리트북 상품명 엘리트북                                          윈도우  프로  포토상품평 이벤트,Digital
30,   프로북 상품명  급중고                                                            ,Digital
31,공식 상품    엘리트북 상품명 엘리트북                                   윈도우  프로  펜 포함   포토사은품증정,Digital
32,공식 상품    엘리트북 상품명 엘리트북                                         윈도우  프로  포토상품평 증정 이벤트,Digital
33,삼성전자 상품명 갤럭시북                빅세일   만 인텔   윈도우  홈 정품           램     마우스 패드 리뷰사은품   ,Digital
34,공식 상품    상품명 엘리트 드래곤플라이                                 프리도스  포토상품평 증정,Digital
35,상품명    프로북                 노트북 업무용 사무용 비지니스용   인치 노트북,Digital
36,공식 상품      상품명                        인텔  세대                    ,Digital
37,삼성전자 갤럭시북 상품명 삼성 갤럭시북                             인텔  세대   포토리뷰 및  종사은품 당일출고     ,Digital
38,삼성전자 갤럭시북 상품명   삼성 노트북 갤럭시북                삼성           교체  종 사은행사 키스킨   파우치   한컴오피스,Digital
39,공식 상품                 상품명 씽크패드                      최종    만         무상업                      년 윈  프로 업무용,Digital
40,공식 상품                 상품명 씽크패드                      최종   만         무상업                             년 윈  프로 업무용,Digital
41,삼성전자 갤럭시북 상품명 삼성 갤럭시북                                설치                   ,Digital
42,공식 상품 레이저 상품명                                            혜택가    만   정품마우스증정 레이저코리아,Digital
43,상품명   삼성 노트북 갤럭시북                                   한컴오피스 사은행사,Digital
44,                상품명 씽크패드                             최종  만 가방 무선마우스         포함                         ,Digital
45,                상품명 씽크패드                       최종  만 메모리더블업          터치디스플레이                     ,Digital
46,삼성전자 갤럭시북 상품명 갤럭시북                빅세일   만       교체 삼성 최신노트북 마우스 리뷰이벤트 사은품   ,Digital
47,삼성전자 갤럭시북 상품명 갤럭시북                빅세일   만          램     마우스 리뷰이벤트 사은품  ,Digital
48,  전자    그램   상품명   그램                                    초경량              최대    만,Digital
49,공식 상품     북 상품명  북                                                     프리도스   기본제품 ,Digital
50,공식 상품           상품명           게이밍노트북                                      ,Digital
51,공식 상품     북 상품명  북                                                                  윈도우  프로   기본상품 ,Digital
52,삼성전자 갤럭시북 상품명 갤럭시북                         업무용 인강용 인기 노트북 리뷰증정 한컴오피스 파우치    ,Digital
53,삼성전자 갤럭시북 상품명 갤럭시북                램      구성 업무용 인강용 노트북 리뷰증정 한컴오피스 파우치    ,Digital
54,삼성전자 상품명 삼성 노트북 갤럭시북                                            리뷰증정 한컴오피스 파우치    ,Digital
55,삼성전자 갤럭시북 상품명 삼성 노트북 갤럭시북                                       교체 리뷰증정 한컴오피스 파우치    ,Digital
56,삼성전자 갤럭시북 상품명 삼성전자 갤럭시북                윈도우   홈      탑재        교체 무선마우스 포토리뷰 한컴파우치   ,Digital
57,레이저 상품명                                                                            고사양 게이밍노트북,Digital
58,공식 상품    프로북 상품명 프로북         최종   만                           ,Digital
59,                상품명 씽크패드                                                               ,Digital
60,삼성전자 갤럭시북 상품명   삼성 노트북 갤럭시북  울트라                삼성 정품 마우스 증정,Digital
61,  전자    그램   상품명   전자   그램   세대                        교체        인치 가벼운 대화면 노트북 ,Digital
62,삼성전자 갤럭시북 상품명               윈도우   탑재           메모리      구성 마우스 패드 포토리뷰 한컴오피스,Digital
63,삼성전자 갤럭시북 상품명 갤럭시북                            메모리      구성 마우스 패드 포토리뷰 한컴오피스,Digital
64,삼성전자 갤럭시북 상품명 갤럭시북                          메모리      구성 마우스 패드 포토리뷰 한컴오피스,Digital
65,삼성전자 갤럭시북 상품명 갤럭시북                        교체              마우스 패드 포토리뷰 사은품 증정,Digital
66,상품명  급 중고 레노버 씽크북                                             ,Digital
67,  전자    그램   상품명    그램          세대 노트북                      윈  설치 무선마우스 패드 한컴밸류팩 파우치   ,Digital
68,공식 상품    엘리트북 상품명 엘리트 드래곤 플라이                                                    포토후기 이벤트,Digital
