,titles,category
0,슈피겐 갤럭시     울트라 케이스 카드  장 수납 지갑 월렛 플러스,Digital
1,앤커            ,Digital
2,샤오미보조배터리  세대             삼성 갤럭시 애플 아이폰   고속충전 지원,Digital
3,               미니 고속충전기  타입 프리볼트 갤럭시 맥북 아이패드 노트북 아이폰 고속충전 지원,Digital
4,           호리 파이팅 스틱 미니,Digital
5,    정품  스팀게임     초 배송  레데리   레드 데드 리뎀션                        ,Digital
6,슈피겐 갤럭시    울트라       초슬림 투명 에어스킨 케이스,Digital
7,소니 플레이스테이션 호라이즌 포비든 웨스트      ,Digital
8,브리츠         ,Digital
9,삼성전자 갤럭시   플립  제휴카드 새제품                   미개봉 블랙,Digital
10,화이트스톤 갤럭시     울트라 돔글라스 플러스 풀커버 강화유리필름 경화기 포함  매,Digital
11, 국내정발  닌텐도 스위치         비토 블루투스 리시버 어뎁터  ,Digital
12,요이치 플레인 갤럭시 노트        타입          이어폰 젠더,Digital
13,일회용 마이크 커버 노래방 유선 무선 자연의노래,Digital
14, 자동발송       엑스박스                디지털코드,Digital
15,    슬림 거치대 쿨러 쿨링 수직 스탠드  듀얼센스 충전지원 ,Digital
16,신지모루 갤럭시     울트라 맥세이프 케이스 플러스   에어클로 베이직 마그네틱,Digital
17,    정품  스팀게임     초 배송  리썰 컴퍼니               ,Digital
18,삼성정품      고속충전케이블         초고속지원           ,Digital
19,레진 투명평형 그립 톡홀더 바디 핸드폰 만들기 제작 부자재 스마트톡    ,Digital
20,     애플 아이폰 맥세이프 카드지갑 홀더 거치대겸용,Digital
21, 자동발송  스팀 철권   얼티밋 에디션 한글판 국가변경  우회  한국코드   ,Digital
22,      아이링   ,Digital
23, 닌텐도 스위치  피크민 ,Digital
24,갤럭시    울트라 지문방지 엣지 매트 액정 보호 필름,Digital
