,titles,category
0,상품명 맛있는 물맑은 함평쌀      함평농협   년산 햅쌀,Food
1,상품명 봉황뜰 햅쌀 일반미 백미            년산,Food
2,상품명 유가농협 천년미가          년산 햅쌀  찹쌀이 섞여 찰진 쌀  오후  시 이전 주문시 당일발송,Food
3,상품명 청풍명월 쌀      상등급 농협쌀 간척지쌀 쿠폰가      원,Food
4,백화점 상품 상품명  우리동네과수원  신세계센텀점    일 자정 주문마감산지직송 얼음골사과 특대과          과  보자   ,Food
5,상품명 영광군농협 신동진쌀        년산 신동진 상,Food
6,상품명   행사상품   밥선생 수향미     골든퀸 호,Food
7,홈쇼핑 상품 홍천철원물류센터 상품명 푸드조아   년산 우맛쌀     ,Food
8,상품명 찹쌀섞인쌀         햅쌀 서산황금햇쌀 간척지쌀,Food
9,상품명 한눈에 반한 쌀   ,Food
10,상품명     년햅쌀 당진해나루쌀 삼광미 특등급     농협 당진해나루쌀조합공동사업법인  출고당일도정,Food
11,카무트 상품명 고대곡물 정품 카무트 쌀        개  용기 ,Food
12,홍천철원물류센터 상품명 김포금쌀 고시히카리 상등급   년산 햅쌀           박스포장 ,Food
13,상품명 맛있는 행복드림 신동진        년산 햅쌀 임실농협 당일 도정,Food
14,홍천철원물류센터 상품명 맛있는 햇빛담은쌀        년 햅쌀 당일도정,Food
15,홍천철원물류센터 상품명 진품경기미 쌀             년산 햅쌀 상등급 박스포장,Food
16,해담터 상품명 국산 현미찹쌀            봉  찰현미       년 햅쌀,Food
17,백화점 상품 상품명               신세계경기점    일 오후  시 결제건까지 명절전배송 산지직송 프리미엄 호두말이 곶   ,Food
18,상품명 국산 찰흑미           년산,Food
19,파머스토리 상품명 농협 특등급 단일품종 더쌀집 삼광미       농협    인증 ,Food
20,상품명 당일도정     년 부안계화도 신동진쌀       ,Food
21,소담상회 상품명 국산 현미           년산 햇 현미쌀,Food
22,상품명 수향미 골드퀸       골드퀸 호 특등급 단일품종 ,Food
23,오버파워푸드 상품명   년 엄마밥줘 국내산 백미 쌀             개  진공포장,Food
24,상품명   년 햅쌀 김포금쌀 특등급 고시히카리 쌀     신김포농협,Food
25,홈쇼핑 상품 상품명 푸드조아   년산 자연미소 신동진     ,Food
26,임금님표 상품명 임금님표 이천쌀            년 햅쌀   단일품종   특등급,Food
27,오허브 상품명 국산 홍국쌀 홍국미    ,Food
28,곡물리에 상품명     년 햅쌀 국산 한입만 현미찹쌀      찰현미,Food
29,상품명 김포금쌀 고시히카리 쌀     특등급 신김포농협   년 햅쌀,Food
30,상품명 농협 임금님표 이천쌀      특등급 단일품종  농협    인증 ,Food
31,홈쇼핑 상품 상품명 푸드조아   년산자연미소     ,Food
32,상품명  롯데상사 독정 경기미 찰지고 맛있는 백진주쌀      상등급   년산,Food
33,백화점 상품 상품명  참달성  대구신세계      햅쌀 유가찹쌀       동진찰벼,Food
34,홍천철원물류센터 상품명 경기미 추청 아끼바레 쌀        년산 상등급 박스포장,Food
35,임금님표이천 상품명 햅쌀 임금님표 이천쌀              맛있는농협쌀 쿠폰가      원,Food
36,상품명 맛있는 행복드림        년산 햅쌀 임실농협 당일도정,Food
37,농협 상품명 농협 특등급 단일품종 더쌀집 삼광미       농협    인증 ,Food
38,상품명 농협 대왕님표 여주쌀       특등급 단일품종  농협    인증 ,Food
39,홈쇼핑 상품 상품명   년 햅쌀 농협 철원오대쌀 상등급      ,Food
40,홈쇼핑 상품 상품명  유가농협  초록미가           년산 햅쌀  특등급 삼광미,Food
41,상품명 신동진 현미      금만농협,Food
42,금성농협 상품명 담양농협 대숲맑은 담양쌀        년산 햅쌀 새청무 특,Food
43,나노미지 상품명   년 햅쌀 경기 미 고시히카리 소프트현미           포 ,Food
44,홍천철원물류센터 상품명 단일품종 신동진 쌀        당일도정 햅쌀  ,Food
45,상품명 임실농협 행복드림 신동진        당일도정 햅쌀  ,Food
46,상품명 농협 농부와우렁이 유기농 현미        년산 햇현미 단일품종 당일도정,Food
47,홈쇼핑 상품 이푸른 상품명 이쌀이다   년산 옥향미 특등급     ,Food
48,상품명 입안에행복 경기미            년산 상등급 경기 햅쌀,Food
49,수향미 상품명 맛있는 수향미 골드퀸 호        년산 햅쌀 상등급 박스포장,Food
50,백화점 상품 상품명  쌀가게  신세계강남점 주문폭증 순차출고    년산 쌀가게 수향미  특등급      ,Food
51,상품명 동송농협 철원 오대쌀          년 햅쌀 상등급 당일도정 무료안심박스,Food
52,상품명 백미       상등급       년 햅쌀,Food
53,이쌀이다 상품명     년산 메뚜기쌀     ,Food
54,소담상회 상품명 국산 찰현미  현미찹쌀          년산   쿠폰가능,Food
55,철원오대쌀 상품명  농협쌀 오대 상  동송농협 철원오대쌀           년산 햅쌀,Food
56,상품명 햅쌀 경기미 찰진쌀             간척지쌀 쿠폰가      원,Food
57,상품명   년 햅쌀 농부의선물 백미     ,Food
58,배대감 상품명 늘푸른 안계쌀     백미 당일도정     년 쌀 할인,Food
59,상품명   시간 숙성하여 맛이 깊고 부드러운 찰흑미   ,Food
60,상품명 새들만 예지미 백미 골든퀸 호 상등급     ,Food
61,홈쇼핑 상품 임금님표이천 상품명      임금님표 이천쌀 알찬미          ,Food
62,홈쇼핑 상품 상품명 이쌀이다     년 맛이기찬쌀     ,Food
63,홈쇼핑 상품 상품명 이쌀이다   년산 영인농협 아람쌀     ,Food
64,홈쇼핑 상품 상품명 푸드조아   년산 햇빛담은쌀 신동진     ,Food
65,홈쇼핑 상품 상품명 푸드조아   년산 진품경기미          ,Food
66,현대농산 상품명 수향미 골든퀸 호 쌀      단일품종 상등급       년 햅쌀,Food
67,수향미 상품명 햅쌀 출시 수향미      골드퀸 호 간척지 쌀 골든퀸 쿠폰가      원,Food
68,상품명  현대       홍천철원   년산 임실농협 행복드림 신동진     ,Food
69,우리집밥선생 상품명 현미      김제 금만농협,Food
70,백화점 상품 상품명  부성농업  대구신세계    일 오전 시 주문마감산지직송 프리미엄 왕배세트     내외  입내  특대과   ,Food
71,상품명 강화섬쌀 고시히카리      백미   년햅쌀 교동섬쌀 랑이네 갓 도정쌀   정미소 직판,Food
72,홍천철원물류센터 상품명 맛있는 삼광쌀        년산 햅쌀 상등급 박스포장,Food
73,백화점 상품 여주대왕님표 상품명  쌀가게  신세계의정부점     년산 가을보석     ,Food
74,햇살드리 양곡  상품명 경기미 수향미 골드퀸 호 쌀        년 햅쌀 특등급 박스포장,Food
75,상품명 푸드조아  년산 햅쌀 철원농협 오대쌀 상     ,Food
76,상품명 고급미 농사꾼쌀 백미 쌀      상등급     년산 햅쌀 첫출하,Food
77,상품명 천년의솜씨 신동진쌀     ,Food
78,담양군농협 상품명 담양군농협 무농약쌀         년산   당일도정 상등급  단일품종   친환경 우렁이농법,Food
79,강화섬쌀 상품명 강화섬 고시히카리쌀     밥선생 강화군농협,Food
80,상품명     년 유기농백미     구례농협 맑은물섬진강쌀 상등급,Food
81,홍천철원물류센터 상품명 쌀뜨래   년산 햅쌀     ,Food
82,임금님표이천 상품명 임금님표 이천쌀    ,Food
83,홍천철원물류센터 상품명 영양쌀        년산 햅쌀 당일도정,Food
84,홍천철원물류센터 상품명 수향미 골드퀸 호 쌀        년 특등급 박스포장,Food
85,홈쇼핑 상품 상품명   년 햅쌀 농협 철원오대쌀 상등급          포  총      ,Food
86,홈쇼핑 상품 상품명 당일도정   인증농협정품 안동 백진주쌀      상등급  찰기만점 백미 쌀,Food
87,철원오대쌀 상품명 동송농협 오대쌀        년산 햅쌀 철원오대 상,Food
88,철원오대쌀 상품명 동송농협 철원오대쌀        년 햅쌀,Food
89,홈쇼핑 상품 상품명      흥양농협쌀      품종  새청무,Food
90,상품명      칼집찰흑미       봉,Food
91,라이스그린 상품명 안남미 수입쌀 태국쌀      등급     년산                                    ,Food
92,상품명 국산 백미     백미              년산 상등급 쌀,Food
93,상품명  황등농협  나이스미     ,Food
94,여주대왕님표 상품명 농협 대왕님표 여주쌀       특등급 단일품종  농협    인증 ,Food
95,이쌀이다 상품명 이쌀이다   년산 아산 맑은쌀 삼광     ,Food
96,홈쇼핑 상품 상품명     년 햅쌀 농협 갯벌이랑 쌀           포  품종 새청무,Food
97,홈쇼핑 상품 상품명      새청무 흥양농협쌀     ,Food
98,홈쇼핑 상품 상품명 푸드조아   년산 진품경기미     ,Food
99,상품명 삼원농산 찹쌀            개      년산 햅쌀,Food
100,상품명 삼원농산 흑백미  분도             개        년산 햅쌀,Food
101,엘그로 상품명 엘그로 찰진쌀        년산 혼합 등외,Food
102,상품명 고령옥미 다사농협     년   월 햅쌀       포,Food
103,농사꾼 상품명 농사꾼 양심쌀 삼광쌀               포      년산 햅쌀 상등급,Food
104,상품명   년산 햅쌀 담양농협 특등급 대숲맑은 담양쌀       당일출고 무료배송 새청무,Food
105,상품명 진주닮은쌀      신동진   년산 임실농협 당일 도정,Food
106,농협 상품명 이쌀이다   년산 옥향미 특등급     ,Food
107,상품명 동송농협 철원 오대쌀                     년 햅쌀 상등급 당일도정 무료안심박스,Food
108,상품명 찰흑미 벌크           년산,Food
109,상품명 임실농협 행복드림        년산,Food
110,상품명   년산 햅쌀 슈퍼오닝 고시히카리쌀     안중농협,Food
111,홈쇼핑 상품 상품명 이쌀이다 신토불이 새청무     ,Food
112,홈쇼핑 상품 상품명 푸드조아   년산 강화 고시히카리 상          ,Food
113,홈쇼핑 상품 상품명 푸드조아   년산 슈퍼오닝 꿈마지 특          ,Food
114,이쌀이다 상품명     년산 수향미 골드퀸      상등급,Food
115,상품명  농협쌀 골든퀸 호 상  석곡 유기농 백세미            년산 햅쌀,Food
116,상품명  당일도정  동철원농협 철원오대쌀           년산 햅쌀 ,Food
117,상품명   년산 햅쌀 슈퍼오닝 고시히카리쌀     안중농협,Food
118,상품명     년 섬진강 찹쌀     국산 박스포장,Food
119,상품명 동진 찹쌀    ,Food
120,상품명 메가마트   년햅쌀신선도원 고시히까리     ,Food
121,진솔그레인 상품명 안남미               태국쌀     년산  등급,Food
122,홈쇼핑 상품 이푸른 상품명 이쌀이다   년산 이푸른 백미     ,Food
123,홈쇼핑 상품 상품명 이쌀이다   년산 경기미 찰진쌀     ,Food
124,홈쇼핑 상품 상품명 명절특집상등급회현농협 옥토진미 신동진쌀       흰찰쌀보리     ,Food
125,상품명   년햅쌀 명가미곡 지리산메뚜기쌀 백미       상등급 판매자당일직도정 박스포장,Food
126,현대농산 상품명 안토시안  분도 흑백미            봉        년 햅쌀,Food
127,상품명 고시히카리          년 햅쌀 서안성농협 특등급 단일품종 무료안심박스,Food
128,상품명     년 섬진강 찹쌀     국산 박스포장,Food
129,상품명 진주닮은쌀      햅쌀 임실농협   년산 당일도정,Food
130,현대농산 상품명     년 햅쌀 임금님표 이천쌀      특등급 단일품종,Food
131,상품명 당진 해나루 삼광쌀 특등급            년산 햅쌀 박스포장,Food
132,홍천철원물류센터 상품명 영양쌀        년산 햅쌀 당일도정,Food
133,상품명 농협 특등급 단일품종 당진 해나루 삼광     ,Food
134,상품명   년 햅쌀 농협 청원생명쌀      알찬미 특등급 완전미       저탄소     인증쌀,Food
135,상품명 팔탄농협 특등급 골드퀸 호 수향미        년 햅쌀,Food
136,상품명 당진해나루 삼광       특등급 단일품종 ,Food
137,철원오대쌀 상품명 메뚜기 철원오대쌀      철원동송농협   년 햅쌀,Food
138,상품명 맛있는 진주닮은쌀        년산 햅쌀 임실농협 당일 도정,Food
139,이쌀이다 상품명     년산 당진해나루 삼광미      특등급,Food
140,상품명   행사상품   이쌀이다     년산 수향미 골드퀸      상등급,Food
141,홈쇼핑 상품 상품명 이쌀이다   년산 수향미 특등급     ,Food
142,홈쇼핑 상품 상품명    푸드조아  년산 아산삼광쌀 특     ,Food
143,홍천철원물류센터 상품명 진품경기미 쌀           청북   년산 햅쌀 상등급  박스포장 ,Food
144,상품명 부안계화도간척지 당일도정 햅쌀 밥이보약 신동진    ,Food
145,상품명   년산철원오대쌀         ,Food
146,상품명 진품경기미 추청 특등급             년산 박스포장,Food
147,대왕님표여주쌀 상품명 대왕님표 여주쌀 진상미               포 ,Food
148,홍천철원물류센터 상품명 맛있는 영양쌀        년산 햅쌀 당일 도정,Food
149,이쌀이다 상품명 맛있는 햅쌀           봉 ,Food
150,상품명 영광군농협   년산 햅쌀 영광군농협 신동진쌀      최근도정,Food
151,상품명 햅쌀 맛있는 철원 오대쌀            개 ,Food
152,나노미 상품명 나노미   년산 햅쌀 맛있는 쌀 배아현미              ,Food
153,홈쇼핑 상품 상품명 푸드조아   년산 골든퀸  호 수향미 상등급          ,Food
154,엘그로 상품명 엘그로 완전미 고시히카리        인증   년산 햅쌀 고시 특,Food
155,상품명 풍년쌀골드   년산 일품벼 단일품종 상등급     ,Food
156,상품명 농협 황새와우렁이 무농약 현미        년산 햇현미 단일품종 당일도정,Food
