,titles,category
0,롯데알미늄 핑키     휴대용   플레이어 어댑터 포함 씨디플레이어,Digital
1,소니     세키로 섀도우 다이 트와이스,Digital
2,정인일렉텍 큐브온            초고속  포트 멀티 고속충전기       ,Digital
3,링케 마그네틱 슬롯 카드 케이스 맥세이프 카드지갑,Digital
4,      워치     세대     년형           실버 알루미늄 ,Digital
5,삼성전자 갤럭시 버즈 프로        ,Digital
6,    아이폰    프로   아이폰    프로     풀커버 카메라유리 보호필름,Digital
7,더블유아이 카카오프렌즈 사각    보조배터리         ,Digital
8,아이워크 휴대용 아이폰 애플워치 무선 충전기 보조배터리         ,Digital
9,인켈          ,Digital
10,갤럭시    울트라 에어쿠션 투명 젤리 범퍼 케이스    ,Digital
11,아이폰   케이스 카드수납 투명 스마일꽃 프로,Digital
12,휴켓 갤럭시     울트라 강화유리    플러스 액정보호필름,Digital
13,아이엠듀 갤럭시워치 프로   갤럭시워치  클래식 무선 충전기 케이블       ,Digital
14,맥도도               타입     젠더,Digital
15,솔츠 갤럭시노트  용 풀커버 강화유리 방탄 액정보호필름,Digital
16,    애차드밀 애플워치 메탈 케이스 일체형 스트랩 명품 밴드 줄질 풀커버      ,Digital
17,링케 아이폰    프로 맥스 에어 젤리 투명 케이스,Digital
18,엘라고 에어팟프로  클리어 라운드 스트랩 케이스 젤리,Digital
19,오로라모바일 리큐엠       ,Digital
20,젠하이저     ,Digital
21,삼성전자            ,Digital
22,갤럭시    울트라 무광 후면 보호필름  매,Digital
23,아싸라봉 닌텐도 스위치     가방 올인원 여행캠핑 맥스풀 파우치,Digital
24,신지모루 투톤 핸드폰 스트랩 실리콘 손목 핑거 스트랩,Digital
