,titles,category
0,링케 라이트닝 케이블  핀 초고속충전 파스텔 아이폰 케이블      퍼플,Digital
1,라온 맥세이프 고속충전 보조배터리          애플워치 아이폰무선충전기,Digital
2,브리츠           ,Digital
3,닌텐도 스위치 마리오    동키콩 특전       발송 ,Digital
4,슈피겐 갤럭시  플립  초슬림       에어스킨 케이스,Digital
5,      세대 게임용 태블릿               최신 레노버,Digital
6,슈피겐 갤럭시    울트라 케이스 케이스올로지 나노팝,Digital
7,로랜텍      타입 고속충전기,Digital
8,아트뮤  포트 퀵차지        접지 고속 멀티 충전기          ,Digital
9,워너브라더스 플레이스테이션 호그와트 레거시      ,Digital
10,데일리어스 아이폰     아이폰     아이폰       아이폰    용 카메라 풀커버 파스텔 카드 케이스,Digital
11,로랜텍 아이폰   프로 카메라필름 풀커버 강화유리  매,Digital
12,삼성 정품 갤럭시     울트라 필름    스크린 프로텍터  매,Digital
13,     사이버펑크        팬텀 리버티 선택가능 디지털코드                싸펑 사펑,Digital
14,고부기 갤럭시     울트라 카메라 렌즈보호 플러스 강화유리필름,Digital
15,매카닉    무선 게임패드 홀 이펙트 센서    스위치 블루투스 컨트롤러,Digital
16,    포탈 실리콘 케이스 이이네 올인원 풀커버 세트        아날캡 스틱커버,Digital
17,디엠케이코리아 스피디         타입 도킹형 일체형 무선 고속 충전 보조배터리        ,Digital
18,하이온 갤럭시     울트라 이지우레탄 플러스 지문방지 후면보호필름,Digital
19,슈피겐 갤럭시    울트라 소프트 슬림 리퀴드에어 케이스,Digital
20,   시 상품발송     스팀                리썰 컴퍼니   ,Digital
21,클리어 빅로고 케이스,Digital
22,스킨플레이어 내셔널지오그래픽 에어팟 프로 용 러기드 범퍼 오토락 케이스,Digital
23,발뮤다 더 스피커     ,Digital
24,      정품 아이폰              새상품,Digital
