,titles,category
0,맥심 화이트골드                커피믹스 연아커피,Food
1,컨츄리 캠벨 스위트   도      ,Food
2,담양 한과 선물세트 꽃창포  단 선물세트,Food
3,다빈치 초코 소스       초콜릿 모카라떼 홈카페,Food
4,네슬레 스타벅스 다크로스트 스틱커피           개입,Food
5,국내산 유기농 무농약 흙 세척 미니 당근 주스용 쥬스용 당근,Food
6,종근당건강 아임비타 칼슘 마그네슘 비타민             정,Food
7,씨그램 라벨프리 라임      ,Food
8,대구 납작만두 서문시장 남문 비빔 반야월 야끼 냉장 진공   장     ,Food
9,동원 짜지않은치즈     ,Food
10,프리솔라 액티브 활성 엽산      개월분  세대 활성형 엽산        임산부 임신준비,Food
11,귀하닭 닭가슴살 스테이크       종 헬스닭가슴살,Food
12,착한농부 밀담   도      ,Food
13, 아리울떡공방  굳지않는 모듬 앙금 가래떡    ,Food
14,  제일제당 스팸 특별한선택   호 선물세트,Food
15,포항 구룡포 꽁치 청어 과메기 야채세트,Food
16,에스피씨삼립 삼립 정통단팥빵    ,Food
17,설선물세트   년 전통 춘천 이삭떡방 대왕쑥굴레떡 동쑥이   개 아침식사대용 캠핑음식,Food
18,진라면매운맛 불닭볶음면 신라면 열라면   봉 한박스 봉지,Food
19,해감 동죽조개 모시 바지락 물총 조개    ,Food
20, 굽네  닭가슴살 스테이크   간편식   종  팩 골라담기,Food
21,카페라떼               컵 매일유업 편의점 커피 음료 카라멜마끼아또 마일드 아이스크림라떼 로어슈거,Food
22,루테인지아잔틴     박스  개월분 뉴트리원 정우성 루테인,Food
23,고메 소바바치킨  봉  봉 선택구매 윙 봉 순살      ,Food
24,롯데칠성음료 레쓰비 그란데 헤이즐넛      ,Food
