,titles,category
0,          ,Digital
1,신지모루 맥세이프 마그네틱 그립 톡홀더 핸드폰 스마트톡,Digital
2,구글 구글네스트 허브  세대,Digital
3,    플라핏 갤럭시   플립  보에드 플랩 링 카드 힌지보호 케이스,Digital
4,디지지  타입 고속충전 케이블,Digital
5,애플 정품  타입 이어팟 유선 이어폰 아이폰   아이패드 맥북 호환 ,Digital
6,    갤럭시     울트라 모나크 케블라 맥세이프 마그네틱 케이스,Digital
7, 대여  닌텐도 스위치 대여 렌탈  일 게임  종 포함,Digital
8,      이어팟       커넥터            ,Digital
9,신지모루 아이폰    프로 에어로핏 슬림 투명 케이스,Digital
10,삼성전자 갤럭시탭 갤럭시탭                           ,Digital
11,에어팟 프로   케이스 변색방지 분실방지 도어락     카라비너,Digital
12,플레이스테이션 정품                플스 포탈        휴대용 게임기,Digital
13,퓨전에프앤씨 충전식 손난로 베이비 펭수 보조 배터리        ,Digital
14,      아이패드   세대          블루            ,Digital
15,레노버                                         ,Digital
16,      아이패드  세대          실버            ,Digital
17,   시 상품발송     스팀 한글판 러스트        ,Digital
18,폰트리 힐링쉴드 핸드폰 스트랩 파라코드 손목 핸드폰줄 고리,Digital
19,삼성 정품  타입 초고속 충전기          케이블 포함         충전 어댑터,Digital
20,닌텐도 스위치      케이스 커버 고양이 파우치 악세사리,Digital
21,  전자 톤플러스         ,Digital
22,소니          ,Digital
23,공식        무선 블루투스 헤드셋         노이즈캔슬링    가능,Digital
24, 자동발송  닌텐도 스위치 스타듀밸리 다운로드 코드 일본판,Digital
