,titles,category
0,레노버                 ,Digital
1,닌텐도 스위치       한글판  피파   새제품 칩 팩,Digital
2,          ,Digital
3,닌텐도 스위치 하우징 조이콘 튜닝 개조 커스텀     부품 쉘 케이스,Digital
4,닌텐도 스위치          초회판 칩 팩   특전포함,Digital
5,프리소너스          ,Digital
6,삼성전자 갤럭시           자급제 ,Digital
7,지군코리아 자이온        ,Digital
8,알로코리아 고속 무선충전 보조배터리          코드 ,Digital
9,주파집 뉴 매쉬  타입 고속충전 케이블,Digital
10,앤커       모션             ,Digital
11,링케 아이폰   프로 맥스 퓨전 투명 케이스,Digital
12, 중고 닌텐도     정품  인세트 화이트,Digital
13,           ,Digital
14,고퀵 갤럭시노트  울트라용 풀커버 안깨지는 강화 아크릴유리 액정보호필름  매,Digital
15,소니          ,Digital
16,레노버 레노버 샤오신 패드   인치 태블릿      신상 중국내수버전       ,Digital
17,삼성전자 갤럭시   울트라           자급제 ,Digital
18,피코박스 플러스 히트박스 초박형 미니 컨트롤러         아케이드 파이팅 스틱,Digital
19,케이탑 케이베스트                         미러링 썬더볼트 고속충전 케이블,Digital
20,로랜텍 아이폰    강화유리 더스트넷 액정보호필름  매,Digital
21,갤럭시    플러스 케이스 맥세이프 투명 마그네틱,Digital
22,너티독 플레이스테이션 더 라스트 오브 어스  리마스터드      ,Digital
23,웨이코스 씽크웨이      밥쇽      ,Digital
24,제로스킨 갤럭시 워치    워치 용 강화유리 액정보호필름  매,Digital
