,titles,category
0,다훈전자                  ,Digital
1,    갤럭시     플러스 플라이오 투명 케이스,Digital
2,  코리아        리어 스피커 스탠드 삼성 호환                   등,Digital
3,엘라고 아이폰    프로     실리콘 케이스,Digital
4,베이스어스 블레이드         초고속 노트북 대용량 보조배터리,Digital
5,하이온 갤럭시     울트라 맥세이프       플러스 범퍼 케이스,Digital
6,빅쏘     아이폰 고속 무선 맥세이프 충전기   ,Digital
7,    플레이스테이션                    ,Digital
8,갤럭시  폴드  케이스 링케 슬림 투명 하드,Digital
9,베루스 갤럭시     울트라 케이스 카드 케이스  장 수납 카메라 보호 담다글라이드 하이퍼,Digital
10,갤럭시 버즈 프로 호환 이어팁           버즈프로 호환 실리콘 이어팁 ,Digital
11,     플레이스테이션    ,Digital
12,그리디파머스 에어팟 프로용 가죽 케이스,Digital
13,세중에스비       에어팟 프로 용 변색없는 일체형 투명 케이스,Digital
14,삼성전자 갤럭시탭                      ,Digital
15,         휴대용 레트로 오락 게임기,Digital
16,    갤럭시     플러스 패스파인더 케이스,Digital
17,신지모루 갤럭시     울트라 맥세이프 케이스 플러스   에어클로 베이직 마그네틱,Digital
18,엠지텍           ,Digital
19,아이폰   프로 맥스 케이스 카드수납 투명 스마일꽃,Digital
20,호후    닌텐도스위치라이트 케이스 파우치 커버,Digital
21,닌텐도 위 컨버터    젠더             연결 게임기 출력    케이블 포함,Digital
22,케이엘시스템 케이엘컴             컨버터,Digital
23,알로코리아 도킹형  타입 일체형 미니 보조배터리        ,Digital
24,닌텐도 제노블레이드 크로니클스 디피니티브 에디션         ,Digital
