,titles,category
0,공식 상품 한성컴퓨터 상품명                          안드로이드     택배발송 ,Digital
1,공식 상품 삼성전자 상품명 삼성                                 스마트티비    스탠드형,Digital
2,티엑스 상품명              텔레비젼 티비            등급 제로베젤    ,Digital
3,공식 상품   전자 올레드   상품명    올레드                          ,Digital
4,공식 상품 유맥스 상품명                  구글 안드로이드 스마트   에너지  등급,Digital
5,티엑스 상품명 소형        티비 중소기업        모니터       ,Digital
6,  전자 상품명              티브이 중소기업    모니터         등급,Digital
7,백화점 상품   전자 상품명  신세계강남점   전자공식인증점    울트라      스탠드형                  ,Digital
8,공식 상품 삼성전자 상품명 최대혜택가    만원대 삼성                        인치                ,Digital
9,  전자 상품명    울트라                  단품명             ,Digital
10,  전자 상품명   전자                    각도조절벽걸이형 무배상품,Digital
11,루컴즈 상품명 루컴즈                     스마트 안드로이드   ,Digital
12,삼성전자 상품명 전국무료배송 삼성전자                   각도벽걸이형,Digital
13,큐빅스        상품명 무빙큐빅스 스마트   인치        삼탠바이미  리치 블랙  이동식        삼텐바이미,Digital
14,백화점 상품   전자 상품명  신세계강남점   전자공식인증점 올레드    벽걸이형                  ,Digital
15,  전자 울트라   상품명         인치            스마트   에너지효율  등급 신모델,Digital
16,  전자 상품명         인치            스마트   에너지효율  등급 신모델,Digital
17,공식 상품 한성컴퓨터 상품명                           택배발송 ,Digital
18,삼성전자 상품명 삼성   인치            사이니지    에너지효율  등급,Digital
19,삼성전자 상품명 삼성   인치            사이니지    에너지효율  등급,Digital
20,삼성전자 상품명 삼성   인치                  스마트 사이니지 에너지효율  등급         스탠드형 에너지효율  등급,Digital
21,공식 상품 삼성전자 상품명   인치        비지니스   스탠드               ,Digital
22,공식 상품 삼성전자 상품명   인치        비지니스   벽걸이               ,Digital
23,삼성전자 상품명 삼성전자 삼성                             벽걸이형,Digital
24,공식 상품 삼성전자 상품명   인치        비지니스   벽걸이               ,Digital
25,공식 상품 삼성전자 상품명   인치        비지니스   스탠드               ,Digital
26,삼성전자 상품명 삼성           비즈니스    삼성 무료설치 벽걸이형,Digital
27,  전자 울트라   상품명         인치            스마트   에너지효율  등급 신모델,Digital
28,공식 상품   전자 상품명    포터블 스크린           스탠바이미      ,Digital
29,공식 상품 삼성전자 상품명   인치        비지니스   벽걸이               ,Digital
30,상품명 스마트 모니터              블랙 전용스탠드 패키지 삼탠바이미 카멜마운트         ,Digital
31,상품명  삼성 전국무료배송 삼성전자                                     스탠드,Digital
32,공식 상품 삼성전자 상품명 삼성                            ,Digital
33,삼성전자 상품명 전국무료배송 설치 삼성전자                           벽걸이형 초이스,Digital
34,공식 상품   전자 올레드   상품명    올레드                           스탠드형,Digital
35,필립스 상품명                               스탠드 자가설치,Digital
36,필립스 상품명                            스마트   스탠드 자가설치,Digital
37,공식 상품 한성컴퓨터 상품명                           안드로이드        스탠드 기사방문설치 ,Digital
38,삼성전자 상품명 삼성           비즈니스    삼성 무료설치 스탠드형,Digital
39,삼성전자 상품명 삼성                인치 삼성 무료설치 스탠드형,Digital
40,공식 상품 삼성전자 상품명 공식파트너 삼성                          티비,Digital
41,티비아이티 상품명        인치                       초고화질 무료방문설치 대기업패널,Digital
42,공식 상품 삼성전자 상품명 삼성                          ,Digital
43,삼성전자 상품명 삼성                               각도조절 벽걸이,Digital
44,삼성전자 상품명 삼성           비즈니스    삼성 무료설치 스탠드형,Digital
45,공식 상품 삼성전자 상품명 사이니지                       디스플레이  본체  ,Digital
46,상품명 필루체   인치           구글 스마트 안드로이드 티비                          특별 할인 판매중,Digital
47,공식 상품 삼성전자 상품명 삼성 더 세리프                                              ,Digital
48,공식 상품   전자 올레드   상품명    올레드                          ,Digital
49,삼성전자 상품명 삼성전자                        더 세리프 화이트      ,Digital
50,공식 상품 삼성전자 상품명 삼성                                스마트티비          ,Digital
51,더함 상품명 더함 안드로이드 스마트               년 구글 치크     어플설치 오늘출발 수도권  일내 설치,Digital
52,삼성전자 상품명 전국무료배송 설치 삼성전자                           스탠드형 벽걸이형 초이스,Digital
53,삼성전자 상품명 삼성                               벽걸이형,Digital
54,삼성전자 상품명 삼성                               스탠드형  ,Digital
55,공식 상품 삼성전자 상품명 삼성 크리스탈                            벽걸이형,Digital
56,공식 상품   전자 상품명         스마트             미러링 블루투스     ,Digital
57,공식 상품 한성컴퓨터 상품명                           안드로이드        스탠드 기사방문설치 ,Digital
58,홈쇼핑 상품   전자 상품명    퓨리케어 오브제     공기청정기 알파           ,Digital
59,공식 상품   전자 올레드   상품명    올레드 오브제컬렉션      포제 라이프스타일                   ,Digital
60,공식 상품   전자 울트라   상품명                             울트라  ,Digital
61,삼성전자 상품명  삼성정품   인치      원룸병원사무실모텔펜션전문 다량구매환영 벽걸이겸용,Digital
62,필립스 상품명                                   구글 스마트        스탠드 무상설치     년형        ,Digital
63,티엑스 상품명                 티브이     텔레비젼    슬림베젤  등급,Digital
64,티엑스 상품명          스마트 티비 넷플릭스    티브이  등급,Digital
65,삼성전자 상품명 삼성                               벽걸이형  ,Digital
66,공식 상품 인켈 상품명                         돌비사운드   패널불량  년 보증,Digital
67,공식 상품 삼성전자 상품명 삼성                               ,Digital
68,삼성전자 상품명 전국무료배송 설치 삼성전자                           스탠드형  벽걸이형,Digital
69,삼성전자 상품명 삼성 빔프로젝터 포터블 스크린 더 프리스타일  세대               ,Digital
70,티엑스 상품명             중소기업 텔레비젼    모니터         등급,Digital
71,티엑스 상품명              티브이 중소기업    모니터       ,Digital
72,상품명 필루체   인치                     자가설치          특별할인판매중 직배송,Digital
73,공식 상품 삼성전자 상품명 삼성                            ,Digital
74,공식 상품 삼성전자 상품명 삼성                        등급    스마트티비           스탠드형,Digital
75,공식 상품 삼성전자 상품명 공식파트너 삼성                           티비            등급 스탠드형,Digital
76,공식 상품 아남 상품명                              무결점   돌비   사은품,Digital
77,공식 상품 삼성전자 상품명 삼성 크리스탈                            벽걸이형,Digital
78,공식 상품 아남 상품명                                   무결점   사은품,Digital
79,공식 상품 아남 상품명               아남 스마트   안드로이드             ,Digital
80,공식 상품 삼성전자 상품명 삼성                                   인치 ,Digital
81,  전자 상품명                   전국무료,Digital
82,  전자 상품명       울트라              스탠드형 벽걸이형,Digital
83,삼성전자 상품명 삼성정품   인치      원룸병원사무실모텔펜션전문 다량구매환영 벽걸이겸용 새것같은중고,Digital
